observation,action
"[0.14804117381572723, -0.15359926223754883, 0.0006793756620027125, 0.32762259244918823]","[1.0, 0.0]"
"[0.14496919512748718, 0.041513003408908844, 0.007231827825307846, 0.03515399992465973]","[0.0, 1.0]"
"[0.145799458026886, 0.23653051257133484, 0.00793490745127201, -0.25523847341537476]","[0.0, 1.0]"
"[0.15053007006645203, 0.04129616543650627, 0.0028301384299993515, 0.03993666172027588]","[1.0, 0.0]"
"[0.15135598182678223, 0.23637741804122925, 0.003628871636465192, -0.25185197591781616]","[0.0, 1.0]"
"[0.15608353912830353, 0.04120383784174919, -0.001408168114721775, 0.04197334498167038]","[1.0, 0.0]"
"[0.15690761804580688, 0.23634594678878784, -0.0005687011289410293, -0.25115352869033813]","[0.0, 1.0]"
"[0.16163453459739685, 0.04123212769627571, -0.0055917720310389996, 0.04134995490312576]","[1.0, 0.0]"
"[0.16245917975902557, -0.15380918979644775, -0.004764772951602936, 0.33226338028907776]","[1.0, 0.0]"
"[0.15938298404216766, 0.041380252689123154, 0.0018804949941113591, 0.03808170557022095]","[0.0, 1.0]"
"[0.16021059453487396, 0.23647518455982208, 0.0026421290822327137, -0.2540073096752167]","[0.0, 1.0]"
"[0.16494010388851166, 0.041315607726573944, -0.0024380171671509743, 0.03950781747698784]","[1.0, 0.0]"
"[0.1657664030790329, -0.1537712961435318, -0.0016478608595207334, 0.33142054080963135]","[1.0, 0.0]"
"[0.16269098222255707, 0.041374072432518005, 0.004980549681931734, 0.03821840137243271]","[0.0, 1.0]"
"[0.16351845860481262, 0.2364242523908615, 0.005744917783886194, -0.252888947725296]","[0.0, 1.0]"
"[0.16824695467948914, 0.04122073948383331, 0.0006871385267004371, 0.04160046949982643]","[1.0, 0.0]"
"[0.16907136142253876, 0.23633283376693726, 0.0015191480051726103, -0.2508655786514282]","[0.0, 1.0]"
"[0.17379802465438843, 0.04118921980261803, -0.003498163539916277, 0.04229613021016121]","[1.0, 0.0]"
"[0.1746218055486679, -0.15388239920139313, -0.0026522409170866013, 0.33387330174446106]","[1.0, 0.0]"
"[0.1715441644191742, 0.0412772037088871, 0.0040252250619232655, 0.040355175733566284]","[0.0, 1.0]"
"[0.17236970365047455, 0.2363412082195282, 0.004832328762859106, -0.2510550320148468]","[0.0, 1.0]"
"[0.17709653079509735, 0.04115058109164238, -0.00018877214461099356, 0.04314817488193512]","[1.0, 0.0]"
"[0.17791953682899475, 0.23627524077892303, 0.0006741913384757936, -0.2495943009853363]","[0.0, 1.0]"
"[0.1826450377702713, 0.041143666952848434, -0.0043176948092877865, 0.04330119863152504]","[1.0, 0.0]"
"[0.18346790969371796, -0.1539161056280136, -0.003451670752838254, 0.3346187174320221]","[1.0, 0.0]"
"[0.18038959801197052, 0.04125479981303215, 0.0032407038379460573, 0.04084932804107666]","[0.0, 1.0]"
"[0.18121469020843506, 0.23633013665676117, 0.004057690501213074, -0.25080937147140503]","[0.0, 1.0]"
"[0.18594129383563995, 0.041150469332933426, -0.0009584969375282526, 0.04315067082643509]","[1.0, 0.0]"
"[0.18676429986953735, -0.15395772457122803, -9.548349044052884e-05, 0.3355310261249542]","[1.0, 0.0]"
"[0.18368515372276306, 0.041165586560964584, 0.006615137215703726, 0.042817991226911545]","[0.0, 1.0]"
"[0.18450845777988434, 0.23619206249713898, 0.007471497170627117, -0.24777047336101532]","[0.0, 1.0]"
"[0.18923230469226837, 0.04096420481801033, 0.0025160873774439096, 0.04725973308086395]","[1.0, 0.0]"
"[0.1900515854358673, 0.23604997992515564, 0.0034612820018082857, -0.24462828040122986]","[0.0, 1.0]"
"[0.19477258622646332, 0.040878769010305405, -0.001431283657439053, 0.049144402146339417]","[1.0, 0.0]"
"[0.19559015333652496, 0.23602120578289032, -0.0004483956436160952, -0.2439897656440735]","[0.0, 1.0]"
"[0.2003105878829956, 0.0409056693315506, -0.005328190978616476, 0.04855169355869293]","[1.0, 0.0]"
"[0.20112869143486023, -0.1541394740343094, -0.004357157275080681, 0.3395487666130066]","[1.0, 0.0]"
"[0.19804590940475464, 0.0410442017018795, 0.002433818532153964, 0.04549504071474075]","[0.0, 1.0]"
"[0.19886678457260132, 0.23613116145133972, 0.0033437192905694246, -0.2464189976453781]","[0.0, 1.0]"
"[0.20358940958976746, 0.0409616194665432, -0.001584660611115396, 0.04731673374772072]","[1.0, 0.0]"
"[0.2044086456298828, -0.15413756668567657, -0.0006383259315043688, 0.33949926495552063]","[1.0, 0.0]"
"[0.2013258934020996, 0.04099345579743385, 0.0061516594141721725, 0.0466151162981987]","[0.0, 1.0]"
"[0.2021457701921463, 0.23602665960788727, 0.0070839617401361465, -0.24412058293819427]","[0.0, 1.0]"
"[0.2068662941455841, 0.040804244577884674, 0.0022015501745045185, 0.05078836530447006]","[1.0, 0.0]"
"[0.20768238604068756, 0.2358945608139038, 0.003217317396774888, -0.24119913578033447]","[0.0, 1.0]"
"[0.21240027248859406, 0.04072679951786995, -0.0016066654352471232, 0.05249687284231186]","[1.0, 0.0]"
"[0.21321481466293335, 0.23587174713611603, -0.0005567279295064509, -0.24069254100322723]","[0.0, 1.0]"
"[0.21793223917484283, 0.04075775668025017, -0.005370578728616238, 0.0518147312104702]","[1.0, 0.0]"
"[0.21874740719795227, -0.15428677201271057, -0.004334283992648125, 0.3427983820438385]","[1.0, 0.0]"
"[0.2156616598367691, 0.040896568447351456, 0.0025216834619641304, 0.0487518273293972]","[0.0, 1.0]"
"[0.2164795994758606, 0.2359822690486908, 0.003496719989925623, -0.24313442409038544]","[0.0, 1.0]"
"[0.22119924426078796, 0.04081054776906967, -0.0013659684918820858, 0.050649404525756836]","[1.0, 0.0]"
"[0.22201545536518097, -0.1542917937040329, -0.00035298039438202977, 0.3429010510444641]","[1.0, 0.0]"
"[0.21892961859703064, 0.0408351793885231, 0.00650504045188427, 0.05010683089494705]","[0.0, 1.0]"
"[0.21974632143974304, 0.23586325347423553, 0.007507177069783211, -0.24051661789417267]","[0.0, 1.0]"
"[0.2244635820388794, 0.0406348742544651, 0.0026968447491526604, 0.05452478677034378]","[1.0, 0.0]"
"[0.22527627646923065, 0.23571805655956268, 0.0037873403634876013, -0.23730604350566864]","[0.0, 1.0]"
"[0.2299906462430954, 0.04054219648241997, -0.0009587804088369012, 0.05656911060214043]","[1.0, 0.0]"
"[0.23080149292945862, 0.23567788302898407, 0.00017260182357858866, -0.23641616106033325]","[0.0, 1.0]"
"[0.2355150431394577, 0.040553465485572815, -0.004555721301585436, 0.05632120370864868]","[1.0, 0.0]"
"[0.23632611334323883, -0.15450286865234375, -0.0034292973577976227, 0.3475632965564728]","[1.0, 0.0]"
"[0.23323605954647064, 0.040667690336704254, 0.003521968377754092, 0.05380095914006233]","[0.0, 1.0]"
"[0.23404940962791443, 0.23573896288871765, 0.00459798751398921, -0.23776867985725403]","[0.0, 1.0]"
"[0.2387641966342926, 0.04055162891745567, -0.00015738591901026666, 0.056361034512519836]","[1.0, 0.0]"
"[0.23957522213459015, -0.15456806123256683, 0.0009698347421362996, 0.34899431467056274]","[1.0, 0.0]"
"[0.2364838570356369, 0.04054008051753044, 0.007949721068143845, 0.05661735311150551]","[0.0, 1.0]"
"[0.23729465901851654, 0.23554715514183044, 0.009082067757844925, -0.23354680836200714]","[0.0, 1.0]"
"[0.2420056015253067, 0.04029661417007446, 0.004411131609231234, 0.06198699772357941]","[1.0, 0.0]"
"[0.24281154572963715, 0.23535504937171936, 0.005650871433317661, -0.22930093109607697]","[0.0, 1.0]"
"[0.2475186437368393, 0.04015279933810234, 0.0010648529278114438, 0.06515911221504211]","[1.0, 0.0]"
"[0.24832169711589813, 0.23525947332382202, 0.0023680352605879307, -0.22718766331672668]","[0.0, 1.0]"
"[0.2530268728733063, 0.04010375589132309, -0.002175718080252409, 0.0662412941455841]","[1.0, 0.0]"
"[0.2538289725780487, 0.2352568358182907, -0.0008508922182954848, -0.2271272987127304]","[0.0, 1.0]"
"[0.25853410363197327, 0.040147051215171814, -0.0053934380412101746, 0.06528711318969727]","[1.0, 0.0]"
"[0.25933703780174255, -0.15489715337753296, -0.004087695851922035, 0.35626351833343506]","[1.0, 0.0]"
"[0.2562390863895416, 0.04028267040848732, 0.0030375742353498936, 0.062294431030750275]","[0.0, 1.0]"
"[0.2570447623729706, 0.23536093533039093, 0.00428346311673522, -0.22942857444286346]","[0.0, 1.0]"
"[0.2617519795894623, 0.04017803817987442, -0.0003051085805054754, 0.06460241973400116]","[1.0, 0.0]"
"[0.2625555396080017, 0.2353043556213379, 0.0009869398782029748, -0.2281767576932907]","[0.0, 1.0]"
"[0.2672616243362427, 0.04016832262277603, -0.003576595103368163, 0.06481732428073883]","[1.0, 0.0]"
"[0.2680649757385254, -0.15490217506885529, -0.0022802487947046757, 0.35636967420578003]","[1.0, 0.0]"
"[0.2649669349193573, 0.04025212675333023, 0.004847144708037376, 0.06296859681606293]","[0.0, 1.0]"
"[0.2657719850540161, 0.23530425131320953, 0.006106516811996698, -0.22818109393119812]","[0.0, 1.0]"
"[0.2704780697822571, 0.04009556397795677, 0.0015428948681801558, 0.06642177700996399]","[1.0, 0.0]"
"[0.2712799906730652, 0.2351953685283661, 0.002871330361813307, -0.22577396035194397]","[0.0, 1.0]"
"[0.27598387002944946, 0.04003249108791351, -0.0016441487241536379, 0.06781330704689026]","[1.0, 0.0]"
"[0.2767845392227173, 0.23517797887325287, -0.0002878825180232525, -0.22538790106773376]","[0.0, 1.0]"
"[0.2814880907535553, 0.0400601401925087, -0.004795640707015991, 0.06720419973134995]","[1.0, 0.0]"
"[0.2822892963886261, -0.1549927294254303, -0.00345155643299222, 0.35837021470069885]","[1.0, 0.0]"
"[0.27918943762779236, 0.040178120136260986, 0.003715848084539175, 0.06460094451904297]","[0.0, 1.0]"
"[0.2799929976463318, 0.23524659872055054, 0.005007866770029068, -0.22690729796886444]","[0.0, 1.0]"
"[0.284697949886322, 0.040053438395261765, 0.0004697210097219795, 0.0673510804772377]","[1.0, 0.0]"
"[0.2854990065097809, 0.23516865074634552, 0.0018167425878345966, -0.2251836061477661]","[0.0, 1.0]"
"[0.29020237922668457, 0.040020786225795746, -0.0026869296561926603, 0.06807182729244232]","[1.0, 0.0]"
"[0.2910027801990509, -0.15506254136562347, -0.0013254930963739753, 0.35990580916404724]","[1.0, 0.0]"
"[0.28790155053138733, 0.04007822647690773, 0.005872623063623905, 0.06680521368980408]","[0.0, 1.0]"
"[0.2887031137943268, 0.23511549830436707, 0.007208727300167084, -0.2240190953016281]","[0.0, 1.0]"
"[0.2934054136276245, 0.03989125415682793, 0.0027283455710858107, 0.07092899829149246]","[1.0, 0.0]"
"[0.2942032516002655, 0.2349739819765091, 0.004146925639361143, -0.22089187800884247]","[0.0, 1.0]"
"[0.2989027202129364, 0.03979300335049629, -0.0002709120453801006, 0.07309626787900925]","[1.0, 0.0]"
"[0.2996985912322998, 0.23491883277893066, 0.0011910133762285113, -0.21967211365699768]","[0.0, 1.0]"
"[0.30439695715904236, 0.03977988287806511, -0.0032024290412664413, 0.07338626682758331]","[1.0, 0.0]"
"[0.3051925599575043, -0.15529601275920868, -0.0017347036628052592, 0.3650570809841156]","[1.0, 0.0]"
"[0.30208665132522583, 0.03985054790973663, 0.005566438194364309, 0.07182769477367401]","[0.0, 1.0]"
"[0.30288365483283997, 0.23489226400852203, 0.0070029920898377895, -0.21909381449222565]","[0.0, 1.0]"
"[0.30758148431777954, 0.039670903235673904, 0.0026211158838123083, 0.07578989863395691]","[1.0, 0.0]"
"[0.30837491154670715, 0.23475518822669983, 0.004136913921684027, -0.21606490015983582]","[0.0, 1.0]"
"[0.31307002902030945, 0.039574336260557175, -0.00018438429106026888, 0.0779201090335846]","[1.0, 0.0]"
"[0.3138614892959595, 0.23469893634319305, 0.0013740179128944874, -0.2148209810256958]","[0.0, 1.0]"
"[0.31855547428131104, 0.039557360112667084, -0.002922401763498783, 0.07829505205154419]","[1.0, 0.0]"
"[0.3193466365337372, 0.2347210794687271, -0.0013565007830038667, -0.21530847251415253]","[0.0, 1.0]"
"[0.3240410387516022, 0.03961855173110962, -0.005662670359015465, 0.07694625109434128]","[1.0, 0.0]"
"[0.3248334228992462, -0.15542176365852356, -0.004123745020478964, 0.36783722043037415]","[1.0, 0.0]"
"[0.3217249810695648, 0.03975854068994522, 0.003232999239116907, 0.07385687530040741]","[0.0, 1.0]"
"[0.3225201666355133, 0.2348339855670929, 0.0047101364471018314, -0.21780428290367126]","[0.0, 1.0]"
"[0.32721683382987976, 0.03964502736926079, 0.00035405109520070255, 0.07636069506406784]","[1.0, 0.0]"
"[0.3280097246170044, 0.23476189374923706, 0.0018812650814652443, -0.2162104994058609]","[0.0, 1.0]"
"[0.33270496129989624, 0.03961310535669327, -0.0024429450277239084, 0.07706526666879654]","[1.0, 0.0]"
"[0.33349722623825073, -0.1554737389087677, -0.0009016397525556386, 0.3689764440059662]","[1.0, 0.0]"
"[0.33038777112960815, 0.03966101258993149, 0.006477889139205217, 0.0760093405842781]","[0.0, 1.0]"
"[0.33118098974227905, 0.23468950390815735, 0.00799807533621788, -0.21462276577949524]","[0.0, 1.0]"
"[0.3358747661113739, 0.03945412486791611, 0.0037056205328553915, 0.08057234436273575]","[1.0, 0.0]"
"[0.3366638422012329, 0.2345227599143982, 0.005317067261785269, -0.21093915402889252]","[0.0, 1.0]"
"[0.3413543105125427, 0.03932518884539604, 0.0010982842650264502, 0.08341627568006516]","[1.0, 0.0]"
"[0.3421408236026764, 0.23443138599395752, 0.0027666096575558186, -0.2089199423789978]","[0.0, 1.0]"
"[0.34682944416999817, 0.039269980043172836, -0.00141178909689188, 0.08463442325592041]","[1.0, 0.0]"
"[0.3476148545742035, 0.23441213369369507, 0.0002808994031511247, -0.20849359035491943]","[0.0, 1.0]"
"[0.35230308771133423, 0.03928617015480995, -0.0038889723364263773, 0.0842779353260994]","[1.0, 0.0]"
"[0.3530887961387634, -0.15577982366085052, -0.002203413750976324, 0.37573134899139404]","[1.0, 0.0]"
"[0.349973201751709, 0.03937336057424545, 0.005311213433742523, 0.08235448598861694]","[0.0, 1.0]"
"[0.35076066851615906, 0.23441877961158752, 0.006958303041756153, -0.20864801108837128]","[0.0, 1.0]"
"[0.35544905066490173, 0.039198022335767746, 0.0027853427454829216, 0.08622174710035324]","[1.0, 0.0]"
"[0.35623300075531006, 0.23427993059158325, 0.004509777761995792, -0.20558109879493713]","[0.0, 1.0]"
"[0.3609186112880707, 0.03909378498792648, 0.00039815562195144594, 0.08852101862430573]","[1.0, 0.0]"
"[0.36170047521591187, 0.2342100292444229, 0.0021685760002583265, -0.20403626561164856]","[0.0, 1.0]"
"[0.36638468503952026, 0.039057131856679916, -0.0019121492514386773, 0.08932995796203613]","[1.0, 0.0]"
"[0.36716583371162415, 0.2342064380645752, -0.0001255501847481355, -0.20395563542842865]","[0.0, 1.0]"
"[0.3718499541282654, 0.03908628225326538, -0.00420466298237443, 0.08868767321109772]","[1.0, 0.0]"
"[0.372631698846817, -0.15597514808177948, -0.0024309095460921526, 0.38004106283187866]","[1.0, 0.0]"
"[0.3695121705532074, 0.039181239902973175, 0.005169911775738001, 0.0865926668047905]","[0.0, 1.0]"
"[0.37029579281806946, 0.2342287003993988, 0.006901765242218971, -0.2044546753168106]","[0.0, 1.0]"
"[0.3749803900718689, 0.0390087366104126, 0.002812671707943082, 0.090397410094738]","[1.0, 0.0]"
"[0.375760555267334, 0.23409025371074677, 0.004620620049536228, -0.20139679312705994]","[0.0, 1.0]"
"[0.380442351102829, 0.03890253230929375, 0.000592683965805918, 0.09274012595415115]","[1.0, 0.0]"
"[0.38122040033340454, 0.23401598632335663, 0.002447486622259021, -0.1997557431459427]","[0.0, 1.0]"
"[0.38590073585510254, 0.038859110325574875, -0.0015476284315809608, 0.09369824081659317]","[1.0, 0.0]"
"[0.38667792081832886, 0.2340032160282135, 0.0003263364778831601, -0.1994725614786148]","[0.0, 1.0]"
"[0.39135798811912537, 0.03887659311294556, -0.0036631147377192974, 0.0933132991194725]","[1.0, 0.0]"
"[0.39213550090789795, -0.15619266033172607, -0.0017968487227335572, 0.3848382532596588]","[1.0, 0.0]"
"[0.3890116512775421, 0.03895474970340729, 0.005899916402995586, 0.09158933907747269]","[0.0, 1.0]"
"[0.38979074358940125, 0.23399163782596588, 0.0077317035757005215, -0.19922633469104767]","[0.0, 1.0]"
"[0.39447057247161865, 0.03875996544957161, 0.0037471766117960215, 0.09588552266359329]","[1.0, 0.0]"
"[0.3952457904815674, 0.23382800817489624, 0.00566488690674305, -0.1956128180027008]","[0.0, 1.0]"
"[0.39992234110832214, 0.03862548619508743, 0.0017526305746287107, 0.09885173290967941]","[1.0, 0.0]"
"[0.4006948471069336, 0.2337222695350647, 0.0037296651862561703, -0.1932777315378189]","[0.0, 1.0]"
"[0.4053693115711212, 0.038547173142433167, -0.00013588942238129675, 0.1005794107913971]","[1.0, 0.0]"
"[0.4061402380466461, 0.23367106914520264, 0.0018756987992674112, -0.1921463906764984]","[0.0, 1.0]"
"[0.41081365942955017, 0.03852233663201332, -0.001967228949069977, 0.10112765431404114]","[1.0, 0.0]"
"[0.41158410906791687, 0.23367242515087128, 5.532412978936918e-05, -0.19217528402805328]","[0.0, 1.0]"
"[0.4162575602531433, 0.03854968398809433, -0.003788181347772479, 0.10052510350942612]","[1.0, 0.0]"
"[0.417028546333313, 0.23372572660446167, -0.0017776794265955687, -0.19335058331489563]","[0.0, 1.0]"
"[0.4217030704021454, 0.03862924128770828, -0.005644691176712513, 0.09877103567123413]","[1.0, 0.0]"
"[0.422475665807724, -0.15641134977340698, -0.0036692700814455748, 0.3896677494049072]","[1.0, 0.0]"
"[0.4193474352359772, 0.03876248374581337, 0.0041240849532186985, 0.09583019465208054]","[0.0, 1.0]"
"[0.4201226830482483, 0.23382508754730225, 0.00604068860411644, -0.19554874300956726]","[0.0, 1.0]"
"[0.4247991740703583, 0.038617245852947235, 0.0021297140046954155, 0.09903362393379211]","[1.0, 0.0]"
"[0.4255715310573578, 0.23370860517024994, 0.004110386595129967, -0.19297662377357483]","[0.0, 1.0]"
"[0.43024569749832153, 0.03852810338139534, 0.0002508539182599634, 0.101000115275383]","[1.0, 0.0]"
"[0.4310162663459778, 0.2336464524269104, 0.002270856173709035, -0.1916036605834961]","[0.0, 1.0]"
"[0.43568918108940125, 0.03849209472537041, -0.0015612168936058879, 0.1017947643995285]","[1.0, 0.0]"
"[0.4364590346813202, -0.15660744905471802, 0.00047467846889048815, 0.39398473501205444]","[1.0, 0.0]"
"[0.4333268702030182, 0.03850776329636574, 0.008354373276233673, 0.10145149379968643]","[0.0, 1.0]"
"[0.434097021818161, 0.23350898921489716, 0.010383402928709984, -0.18858398497104645]","[0.0, 1.0]"
"[0.4387672245502472, 0.038240041583776474, 0.0066117229871451855, 0.10735631734132767]","[1.0, 0.0]"
"[0.43953201174736023, 0.23326662182807922, 0.0087588494643569, -0.1832333356142044]","[0.0, 1.0]"
"[0.4441973567008972, 0.03802044689655304, 0.0050941831432282925, 0.11219976842403412]","[1.0, 0.0]"
"[0.44495776295661926, 0.2330690324306488, 0.007338178344070911, -0.17887163162231445]","[0.0, 1.0]"
"[0.4496191442012787, 0.037842847406864166, 0.0037607457488775253, 0.11611717194318771]","[1.0, 0.0]"
"[0.4503760039806366, 0.23291070759296417, 0.006083089392632246, -0.17537689208984375]","[0.0, 1.0]"
"[0.45503419637680054, 0.03770223259925842, 0.0025755513925105333, 0.11921881884336472]","[1.0, 0.0]"
"[0.455788254737854, 0.23278719186782837, 0.004959927871823311, -0.17265042662620544]","[0.0, 1.0]"
"[0.46044400334358215, 0.03759460151195526, 0.0015069192741066217, 0.12159306555986404]","[1.0, 0.0]"
"[0.4611958861351013, 0.23269492387771606, 0.003938780631870031, -0.1706140637397766]","[0.0, 1.0]"
"[0.46584978699684143, 0.03751682490110397, 0.0005264992360025644, 0.12330882251262665]","[1.0, 0.0]"
"[0.46660012006759644, 0.23263122141361237, 0.0029926756396889687, -0.16920796036720276]","[0.0, 1.0]"
"[0.4712527394294739, 0.03746657073497772, -0.00039148348150774837, 0.12441756576299667]","[1.0, 0.0]"
"[0.4720020890235901, 0.23259413242340088, 0.002096867887303233, -0.16838884353637695]","[0.0, 1.0]"
"[0.47665396332740784, 0.037442225962877274, -0.001270908978767693, 0.12495484948158264]","[1.0, 0.0]"
"[0.47740280628204346, 0.23258236050605774, 0.001228187931701541, -0.16812877357006073]","[0.0, 1.0]"
"[0.4820544421672821, 0.037442851811647415, -0.002134387381374836, 0.12494136393070221]","[1.0, 0.0]"
"[0.4828033149242401, 0.2325953096151352, 0.00036443991120904684, -0.1684141755104065]","[0.0, 1.0]"
"[0.48745521903038025, 0.03746814653277397, -0.00300384359434247, 0.12438370287418365]","[1.0, 0.0]"
"[0.48820456862449646, 0.23263300955295563, -0.0005161695880815387, -0.1692453920841217]","[0.0, 1.0]"
"[0.4928572475910187, 0.037518445402383804, -0.0039010774344205856, 0.12327465415000916]","[1.0, 0.0]"
"[0.49360761046409607, 0.232696071267128, -0.0014355843886733055, -0.17063646018505096]","[0.0, 1.0]"
"[0.49826154112815857, 0.03759469464421272, -0.004848313517868519, 0.12159322947263718]","[1.0, 0.0]"
"[0.49901342391967773, 0.23278577625751495, -0.0024164491333067417, -0.17261533439159393]","[0.0, 1.0]"
"[0.5036691427230835, 0.03769848868250847, -0.005868755746632814, 0.11930429190397263]","[1.0, 0.0]"
"[0.5044230818748474, -0.15733888745307922, -0.003482670057564974, 0.4101299047470093]","[1.0, 0.0]"
"[0.5012763142585754, 0.037832263857126236, 0.004719928372651339, 0.11635106056928635]","[0.0, 1.0]"
"[0.502032995223999, 0.23288626968860626, 0.0070469495840370655, -0.17483903467655182]","[0.0, 1.0]"
"[0.5066906809806824, 0.037664178758859634, 0.003550168825313449, 0.12005861848592758]","[1.0, 0.0]"
"[0.5074439644813538, 0.23273508250713348, 0.005951341241598129, -0.17150215804576874]","[0.0, 1.0]"
"[0.5120986700057983, 0.03752846270799637, 0.0025212981272488832, 0.12305228412151337]","[1.0, 0.0]"
"[0.5128492712974548, 0.232614204287529, 0.004982343874871731, -0.1688341349363327]","[0.0, 1.0]"
"[0.5175015330314636, 0.03742128983139992, 0.0016056611202657223, 0.12541639804840088]","[1.0, 0.0]"
"[0.5182499885559082, 0.2325202077627182, 0.004113988950848579, -0.16675952076911926]","[0.0, 1.0]"
"[0.5229003429412842, 0.037339601665735245, 0.0007787985960021615, 0.12721839547157288]","[1.0, 0.0]"
"[0.5236471891403198, 0.23245038092136383, 0.0033231666311621666, -0.16521872580051422]","[0.0, 1.0]"
"[0.528296172618866, 0.03728102520108223, 1.8792232367559336e-05, 0.1285107135772705]","[1.0, 0.0]"
"[0.5290417671203613, 0.2324027121067047, 0.0025890066754072905, -0.16416628658771515]","[0.0, 1.0]"
"[0.5336898565292358, 0.0372437909245491, -0.0006943190237507224, 0.1293322890996933]","[1.0, 0.0]"
"[0.5344347357749939, 0.23237568140029907, 0.001892326632514596, -0.1635696142911911]","[0.0, 1.0]"
"[0.5390822291374207, 0.03722669184207916, -0.0013790656812489033, 0.12970969080924988]","[1.0, 0.0]"
"[0.5398267507553101, 0.2323683649301529, 0.0012151282280683517, -0.16340799629688263]","[0.0, 1.0]"
"[0.5444741249084473, 0.03722904250025749, -0.002053031697869301, 0.1296580284833908]","[1.0, 0.0]"
"[0.5452187061309814, 0.23238034546375275, 0.0005401287344284356, -0.16367189586162567]","[0.0, 1.0]"
"[0.5498663187026978, 0.037250664085149765, -0.0027333092875778675, 0.129181370139122]","[1.0, 0.0]"
"[0.5506113171577454, -0.15783202648162842, -0.000149681800394319, 0.42100071907043457]","[1.0, 0.0]"
"[0.5474547147750854, 0.03729204833507538, 0.008270332589745522, 0.12827061116695404]","[0.0, 1.0]"
"[0.5482005476951599, 0.23229455947875977, 0.010835744440555573, -0.16179169714450836]","[0.0, 1.0]"
"[0.5528464317321777, 0.037019167095422745, 0.0075999111868441105, 0.13428983092308044]","[1.0, 0.0]"
"[0.5535867810249329, 0.2320314347743988, 0.010285708121955395, -0.1559857726097107]","[0.0, 1.0]"
"[0.5582274198532104, 0.036763742566108704, 0.007165992166846991, 0.13992422819137573]","[1.0, 0.0]"
"[0.5589627027511597, 0.23178233206272125, 0.009964477270841599, -0.15048936009407043]","[0.0, 1.0]"
"[0.5635983347892761, 0.0365191213786602, 0.006954689510166645, 0.14532041549682617]","[1.0, 0.0]"
"[0.5643287301063538, 0.23154078423976898, 0.009861097671091557, -0.14516034722328186]","[0.0, 1.0]"
"[0.5689595341682434, 0.036279015243053436, 0.006957891397178173, 0.15061718225479126]","[1.0, 0.0]"
"[0.569685161113739, 0.23130065202713013, 0.009970234706997871, -0.1398625671863556]","[0.0, 1.0]"
"[0.5743111371994019, 0.03603732958436012, 0.007172983605414629, 0.15594904124736786]","[1.0, 0.0]"
"[0.5750318765640259, 0.2310558408498764, 0.010291964747011662, -0.134462371468544]","[0.0, 1.0]"
"[0.5796530246734619, 0.035787999629974365, 0.007602717261761427, 0.16144967079162598]","[1.0, 0.0]"
"[0.5803687572479248, 0.23080028593540192, 0.010831710882484913, -0.1288251280784607]","[0.0, 1.0]"
"[0.5849847793579102, 0.03552486002445221, 0.008255207911133766, 0.16725529730319977]","[1.0, 0.0]"
"[0.5856952667236328, 0.23052768409252167, 0.01160031370818615, -0.12281195819377899]","[0.0, 1.0]"
"[0.5903058052062988, 0.035241469740867615, 0.009144075214862823, 0.17350806295871735]","[1.0, 0.0]"
"[0.5910106897354126, 0.2302313596010208, 0.01261423621326685, -0.11627623438835144]","[0.0, 1.0]"
"[0.5956152677536011, 0.034930966794490814, 0.01028871163725853, 0.18035954236984253]","[1.0, 0.0]"
"[0.5963138937950134, 0.2299041897058487, 0.01389590185135603, -0.10905998200178146]","[0.0, 1.0]"
"[0.6009119749069214, 0.034585896879434586, 0.011714702472090721, 0.18797443807125092]","[1.0, 0.0]"
"[0.6016036868095398, 0.22953830659389496, 0.015474190935492516, -0.10099007189273834]","[0.0, 1.0]"
"[0.6061944961547852, 0.03419804200530052, 0.01345438975840807, 0.19653446972370148]","[1.0, 0.0]"
"[0.6068784594535828, 0.2291249781847, 0.017385078594088554, -0.09187400341033936]","[0.0, 1.0]"
"[0.6114609241485596, 0.033758219331502914, 0.015547598712146282, 0.20624281466007233]","[1.0, 0.0]"
"[0.6121361255645752, 0.2286544293165207, 0.01967245526611805, -0.08149535953998566]","[0.0, 1.0]"
"[0.6167091727256775, 0.033256080001592636, 0.0180425476282835, 0.21732878684997559]","[1.0, 0.0]"
"[0.6173743009567261, 0.228115513920784, 0.0223891232162714, -0.06960858404636383]","[0.0, 1.0]"
"[0.6219366192817688, 0.032679855823516846, 0.020996952429413795, 0.23005329072475433]","[1.0, 0.0]"
"[0.6225902438163757, 0.22749556601047516, 0.025598017498850822, -0.05593321472406387]","[0.0, 1.0]"
"[0.6271401047706604, 0.03201611340045929, 0.024479353800415993, 0.2447149008512497]","[1.0, 0.0]"
"[0.6277804374694824, 0.2267800271511078, 0.02937365137040615, -0.04014723002910614]","[0.0, 1.0]"
"[0.6323160529136658, 0.03124944493174553, 0.02857070602476597, 0.2616567313671112]","[1.0, 0.0]"
"[0.6329410672187805, 0.2259521484375, 0.03380384296178818, -0.021879492327570915]","[0.0, 1.0]"
"[0.6374601125717163, 0.030362140387296677, 0.03336625173687935, 0.28127434849739075]","[1.0, 0.0]"
"[0.6380673050880432, 0.22499264776706696, 0.038991738110780716, -0.0007010541157796979]","[0.0, 1.0]"
"[0.6425671577453613, 0.029333824291825294, 0.038977716118097305, 0.3040247857570648]","[1.0, 0.0]"
"[0.6431538462638855, 0.22387924790382385, 0.04505821317434311, 0.02388484589755535]","[0.0, 1.0]"
