observation,action
"[-0.46264001727104187, -0.18481524288654327, -0.001229868154041469, 0.23141589760780334]","[0.0, 1.0]"
"[-0.46633633971214294, 0.010324262082576752, 0.003398449858650565, -0.061654720455408096]","[1.0, 0.0]"
"[-0.4661298394203186, -0.18484625220298767, 0.002165355486795306, 0.2320985049009323]","[0.0, 1.0]"
"[-0.4698267877101898, 0.010244693607091904, 0.006807325407862663, -0.059900615364313126]","[0.0, 1.0]"
"[-0.469621866941452, 0.20526838302612305, 0.005609313026070595, -0.35042804479599]","[1.0, 0.0]"
"[-0.46551650762557983, 0.010067109949886799, -0.0013992475578561425, -0.0559815987944603]","[1.0, 0.0]"
"[-0.46531516313552856, -0.18503475189208984, -0.002518879482522607, 0.23625952005386353]","[0.0, 1.0]"
"[-0.46901586651802063, 0.010123097337782383, 0.002206310862675309, -0.05721686780452728]","[1.0, 0.0]"
"[-0.46881338953971863, -0.18503041565418243, 0.0010619736276566982, 0.23616135120391846]","[0.0, 1.0]"
"[-0.47251400351524353, 0.010076343081891537, 0.005785200744867325, -0.056186407804489136]","[1.0, 0.0]"
"[-0.47231248021125793, -0.1851280778646469, 0.004661472514271736, 0.23831616342067719]","[0.0, 1.0]"
"[-0.47601503133773804, 0.00992697011679411, 0.009427795186638832, -0.052892763167619705]","[0.0, 1.0]"
"[-0.4758165180683136, 0.2049124836921692, 0.00836994033306837, -0.34258630871772766]","[1.0, 0.0]"
"[-0.4717182517051697, 0.009672454558312893, 0.00151821447070688, -0.047275785356760025]","[1.0, 0.0]"
"[-0.47152480483055115, -0.18547123670578003, 0.0005726987146772444, 0.24588575959205627]","[0.0, 1.0]"
"[-0.4752342402935028, 0.009642533026635647, 0.0054904138669371605, -0.04661646485328674]","[0.0, 1.0]"
"[-0.47504138946533203, 0.20468533039093018, 0.004558084532618523, -0.33756208419799805]","[1.0, 0.0]"
"[-0.4709476828575134, 0.009498810395598412, -0.0021931566298007965, -0.04344526678323746]","[1.0, 0.0]"
"[-0.47075769305229187, -0.18559162318706512, -0.0030620619654655457, 0.24854488670825958]","[0.0, 1.0]"
"[-0.47446954250335693, 0.0095739234238863, 0.001908835838548839, -0.04510229825973511]","[1.0, 0.0]"
"[-0.474278062582016, -0.18557535111904144, 0.0010067898547276855, 0.2481822669506073]","[0.0, 1.0]"
"[-0.4779895544052124, 0.009532211348414421, 0.005970435217022896, -0.044182922691106796]","[0.0, 1.0]"
"[-0.4777989089488983, 0.2045680433511734, 0.005086776800453663, -0.3349761664867401]","[1.0, 0.0]"
"[-0.47370755672454834, 0.009374067187309265, -0.0016127462731674314, -0.04069347679615021]","[1.0, 0.0]"
"[-0.47352007031440735, -0.18572472035884857, -0.0024266159161925316, 0.25148019194602966]","[0.0, 1.0]"
"[-0.4772345721721649, 0.00943179801106453, 0.002602987689897418, -0.04196716472506523]","[1.0, 0.0]"
"[-0.4770459234714508, -0.18572738766670227, 0.0017636443953961134, 0.25153589248657227]","[0.0, 1.0]"
"[-0.48076048493385315, 0.009369339793920517, 0.00679436232894659, -0.04059022292494774]","[0.0, 1.0]"
"[-0.4805730879306793, 0.204393208026886, 0.005982557777315378, -0.3311217427253723]","[1.0, 0.0]"
"[-0.4764852225780487, 0.009186608716845512, -0.0006398770492523909, -0.03655822575092316]","[1.0, 0.0]"
"[-0.47630149126052856, -0.185926154255867, -0.0013710415223613381, 0.25592273473739624]","[0.0, 1.0]"
"[-0.48002001643180847, 0.009215339086949825, 0.0037474134005606174, -0.037192314863204956]","[1.0, 0.0]"
"[-0.47983571887016296, -0.18596014380455017, 0.0030035669915378094, 0.25667059421539307]","[0.0, 1.0]"
"[-0.4835549294948578, 0.009118790738284588, 0.008136979304254055, -0.03506344556808472]","[0.0, 1.0]"
"[-0.4833725392818451, 0.2041231095790863, 0.007435710169374943, -0.32516801357269287]","[1.0, 0.0]"
"[-0.47929006814956665, 0.008896086364984512, 0.0009323499980382621, -0.03014947660267353]","[1.0, 0.0]"
"[-0.4791121482849121, -0.18623922765254974, 0.00032936042407527566, 0.26282745599746704]","[0.0, 1.0]"
"[-0.48283693194389343, 0.008878025226294994, 0.005585909821093082, -0.029751554131507874]","[0.0, 1.0]"
"[-0.48265936970710754, 0.2039194256067276, 0.004990878980606794, -0.3206668496131897]","[1.0, 0.0]"
"[-0.4785809814929962, 0.008726757019758224, -0.0014224580954760313, -0.02641417272388935]","[1.0, 0.0]"
"[-0.47840645909309387, -0.18637476861476898, -0.0019507416291162372, 0.26581960916519165]","[0.0, 1.0]"
"[-0.4821339547634125, 0.008774973452091217, 0.003365650773048401, -0.02747795544564724]","[0.0, 1.0]"
"[-0.48195844888687134, 0.20384849607944489, 0.00281609152443707, -0.3190970718860626]","[1.0, 0.0]"
"[-0.4778814911842346, 0.008686551824212074, -0.0035658502019941807, -0.02552739903330803]","[1.0, 0.0]"
"[-0.47770774364471436, -0.18638408184051514, -0.004076397977769375, 0.26602834463119507]","[0.0, 1.0]"
"[-0.4814354181289673, 0.008795812726020813, 0.001244168495759368, -0.02793753333389759]","[1.0, 0.0]"
"[-0.4812595248222351, -0.1863439530134201, 0.0006854178500361741, 0.2651376724243164]","[0.0, 1.0]"
"[-0.48498639464378357, 0.008768202736973763, 0.005988171324133873, -0.02732897736132145]","[0.0, 1.0]"
"[-0.48481103777885437, 0.20380376279354095, 0.005441592074930668, -0.31811657547950745]","[1.0, 0.0]"
"[-0.4807349443435669, 0.008604739792644978, -0.0009207394323311746, -0.023722540587186813]","[1.0, 0.0]"
"[-0.48056286573410034, -0.18650399148464203, -0.0013951902510598302, 0.2686697542667389]","[0.0, 1.0]"
"[-0.4842929542064667, 0.008637838996946812, 0.003978204447776079, -0.02445291168987751]","[0.0, 1.0]"
"[-0.4841201901435852, 0.20370250940322876, 0.003489146241918206, -0.3158780336380005]","[1.0, 0.0]"
"[-0.4800461232662201, 0.008531037718057632, -0.002828414086252451, -0.022096779197454453]","[1.0, 0.0]"
"[-0.47987550497055054, -0.18655024468898773, -0.0032703496981412172, 0.26969242095947266]","[0.0, 1.0]"
"[-0.4836065173149109, 0.008618230000138283, 0.0021234985906630754, -0.024020208045840263]","[0.0, 1.0]"
"[-0.48343414068222046, 0.2037096619606018, 0.0016430943505838513, -0.31603237986564636]","[1.0, 0.0]"
"[-0.4793599545955658, 0.00856434740126133, -0.004677553661167622, -0.022831741720438004]","[1.0, 0.0]"
"[-0.4791886806488037, -0.18649020791053772, -0.0051341881044209, 0.26837170124053955]","[0.0, 1.0]"
"[-0.48291847109794617, 0.00870463252067566, 0.00023324572248384356, -0.025926150381565094]","[1.0, 0.0]"
"[-0.48274439573287964, -0.18642066419124603, -0.00028527728863991797, 0.26683035492897034]","[0.0, 1.0]"
"[-0.4864727854728699, 0.008705358020961285, 0.005051329731941223, -0.02594253420829773]","[0.0, 1.0]"
"[-0.48629868030548096, 0.2037544995546341, 0.004532479215413332, -0.3170274496078491]","[1.0, 0.0]"
"[-0.48222360014915466, 0.008568291552364826, -0.0018080695299431682, -0.0229185800999403]","[1.0, 0.0]"
"[-0.4820522367954254, -0.18652768433094025, -0.0022664412390440702, 0.2691933214664459]","[0.0, 1.0]"
"[-0.48578280210494995, 0.008626538328826427, 0.003117425600066781, -0.024203581735491753]","[0.0, 1.0]"
"[-0.4856102466583252, 0.2037036418914795, 0.002633353928104043, -0.3159013092517853]","[1.0, 0.0]"
"[-0.4815361797809601, 0.00854428205639124, -0.003684672061353922, -0.022389063611626625]","[1.0, 0.0]"
"[-0.48136529326438904, -0.1865246295928955, -0.004132453352212906, 0.26912903785705566]","[0.0, 1.0]"
"[-0.4850957989692688, 0.008656046353280544, 0.0012501273304224014, -0.024854425340890884]","[1.0, 0.0]"
"[-0.4849226772785187, -0.18648381531238556, 0.0007530387956649065, 0.2682226598262787]","[0.0, 1.0]"
"[-0.4886523485183716, 0.008627385832369328, 0.0061174919828772545, -0.02422264963388443]","[0.0, 1.0]"
"[-0.4884797930717468, 0.20366106927394867, 0.005633039399981499, -0.31496918201446533]","[1.0, 0.0]"
"[-0.48440659046173096, 0.00845933798700571, -0.0006663443637080491, -0.020515112206339836]","[1.0, 0.0]"
"[-0.484237402677536, -0.1866530478000641, -0.001076646614819765, 0.27195748686790466]","[0.0, 1.0]"
"[-0.4879704415798187, 0.008484247140586376, 0.004362503532320261, -0.02106481045484543]","[0.0, 1.0]"
"[-0.4878007769584656, 0.20354336500167847, 0.003941207192838192, -0.31236812472343445]","[1.0, 0.0]"
"[-0.48372989892959595, 0.008365487679839134, -0.0023061553947627544, -0.018444877117872238]","[1.0, 0.0]"
"[-0.4835625886917114, -0.18672332167625427, -0.0026750529650598764, 0.27350953221321106]","[0.0, 1.0]"
"[-0.48729705810546875, 0.008436703123152256, 0.00279513793066144, -0.020015904679894447]","[0.0, 1.0]"
"[-0.4871283173561096, 0.20351846516132355, 0.0023948196321725845, -0.31181561946868896]","[1.0, 0.0]"
"[-0.4830579459667206, 0.00836247019469738, -0.0038414928130805492, -0.018378406763076782]","[1.0, 0.0]"
"[-0.48289069533348083, -0.18670417368412018, -0.004209060687571764, 0.2730900049209595]","[0.0, 1.0]"
"[-0.4866247773170471, 0.008477576076984406, 0.0012527393409982324, -0.020917486399412155]","[1.0, 0.0]"
"[-0.4864552319049835, -0.18666231632232666, 0.0008343896479345858, 0.27216044068336487]","[0.0, 1.0]"
"[-0.49018847942352295, 0.008447716943919659, 0.006277598440647125, -0.020259210839867592]","[0.0, 1.0]"
"[-0.4900195300579071, 0.2034790813922882, 0.005872413981705904, -0.31095489859580994]","[1.0, 0.0]"
"[-0.48594993352890015, 0.008273959159851074, -0.00034668378066271544, -0.01642577536404133]","[1.0, 0.0]"
"[-0.48578447103500366, -0.18684302270412445, -0.0006751993205398321, 0.2761477530002594]","[0.0, 1.0]"
"[-0.489521324634552, 0.008288559503853321, 0.004847755655646324, -0.016748061403632164]","[0.0, 1.0]"
"[-0.48935556411743164, 0.20334064960479736, 0.004512794315814972, -0.30789753794670105]","[1.0, 0.0]"
"[-0.48528873920440674, 0.008154691196978092, -0.0016451561823487282, -0.013794810511171818]","[1.0, 0.0]"
"[-0.48512566089630127, -0.18694362044334412, -0.0019210523460060358, 0.27836859226226807]","[0.0, 1.0]"
"[-0.4888645112514496, 0.008205676451325417, 0.0036463194992393255, -0.01491960883140564]","[0.0, 1.0]"
"[-0.48870041966438293, 0.2032751441001892, 0.0033479274716228247, -0.30644986033439636]","[1.0, 0.0]"
"[-0.4846349060535431, 0.008105646818876266, -0.002781069604679942, -0.01271295640617609]","[1.0, 0.0]"
"[-0.48447278141975403, -0.18697631359100342, -0.0030353288166224957, 0.2790912091732025]","[0.0, 1.0]"
"[-0.48821231722831726, 0.00818881019949913, 0.0025464955251663923, -0.014547502622008324]","[0.0, 1.0]"
"[-0.4880485534667969, 0.20327414572238922, 0.002255545463413, -0.30642589926719666]","[1.0, 0.0]"
"[-0.4839830696582794, 0.008120129816234112, -0.003872972447425127, -0.013032478280365467]","[1.0, 0.0]"
"[-0.4838206470012665, -0.1869460642337799, -0.004133622162044048, 0.2784259617328644]","[0.0, 1.0]"
"[-0.48755958676338196, 0.00823461078107357, 0.001434897305443883, -0.015557827427983284]","[0.0, 1.0]"
"[-0.48739489912986755, 0.2033359557390213, 0.001123740803450346, -0.30778768658638]","[1.0, 0.0]"
"[-0.4833281636238098, 0.008198009803891182, -0.005032012704759836, -0.014750568196177483]","[1.0, 0.0]"
"[-0.4831642210483551, -0.1868514120578766, -0.005327024031430483, 0.27634045481681824]","[0.0, 1.0]"
"[-0.4869012236595154, 0.008346128277480602, 0.00019978497584816068, -0.018017839640378952]","[1.0, 0.0]"
"[-0.4867343008518219, -0.1867786943912506, -0.00016057182801887393, 0.27472811937332153]","[0.0, 1.0]"
"[-0.49046987295150757, 0.008345554582774639, 0.005333990324288607, -0.018005453050136566]","[0.0, 1.0]"
"[-0.4903029799461365, 0.20339061319828033, 0.004973881412297487, -0.3090006709098816]","[1.0, 0.0]"
"[-0.4862351715564728, 0.008198140189051628, -0.0012061322340741754, -0.014753289520740509]","[1.0, 0.0]"
"[-0.4860711991786957, -0.18690648674964905, -0.001501198043115437, 0.2775488495826721]","[0.0, 1.0]"
"[-0.4898093342781067, 0.008236842229962349, 0.004049778915941715, -0.015607181005179882]","[0.0, 1.0]"
"[-0.4896445870399475, 0.20330047607421875, 0.003737635212019086, -0.30700960755348206]","[1.0, 0.0]"
"[-0.48557859659194946, 0.008125470951199532, -0.0024025568272918463, -0.013150274753570557]","[1.0, 0.0]"
"[-0.48541608452796936, -0.18696194887161255, -0.0026655623223632574, 0.27877363562583923]","[0.0, 1.0]"
"[-0.4891553223133087, 0.008197932504117489, 0.0029099106322973967, -0.014748798683285713]","[0.0, 1.0]"
"[-0.4889913499355316, 0.20327803492546082, 0.0026149344630539417, -0.3065122067928314]","[1.0, 0.0]"
"[-0.4849258065223694, 0.008118916302919388, -0.0035153094213455915, -0.01300573255866766]","[1.0, 0.0]"
"[-0.48476341366767883, -0.18695244193077087, -0.0037754240911453962, 0.27856600284576416]","[0.0, 1.0]"
"[-0.48850247263908386, 0.008223161101341248, 0.0017958960961550474, -0.015305292792618275]","[0.0, 1.0]"
"[-0.48833799362182617, 0.20331931114196777, 0.0014897901564836502, -0.3074210584163666]","[1.0, 0.0]"
"[-0.4842716157436371, 0.008176163770258427, -0.004658631049096584, -0.014268658123910427]","[1.0, 0.0]"
"[-0.4841080904006958, -0.18687866628170013, -0.004944004118442535, 0.27694079279899597]","[0.0, 1.0]"
"[-0.48784565925598145, 0.008313466794788837, 0.000594811630435288, -0.017297374084591866]","[1.0, 0.0]"
"[-0.4876793920993805, -0.18681700527668, 0.0002488641475792974, 0.27557316422462463]","[0.0, 1.0]"
"[-0.49141573905944824, 0.008301390334963799, 0.005760327447205782, -0.017031259834766388]","[0.0, 1.0]"
"[-0.4912497103214264, 0.20334026217460632, 0.005419702269136906, -0.30789119005203247]","[1.0, 0.0]"
"[-0.4871829152107239, 0.008141504600644112, -0.0007381214527413249, -0.013503966853022575]","[1.0, 0.0]"
"[-0.4870200753211975, -0.1869698464870453, -0.001008200808428228, 0.2789459824562073]","[0.0, 1.0]"
"[-0.4907594621181488, 0.008166465908288956, 0.004570718854665756, -0.014054758474230766]","[0.0, 1.0]"
"[-0.49059614539146423, 0.20322257280349731, 0.004289623815566301, -0.3052920699119568]","[1.0, 0.0]"
"[-0.48653170466423035, 0.008039752952754498, -0.001816217671148479, -0.011259393766522408]","[1.0, 0.0]"
"[-0.48637089133262634, -0.18705610930919647, -0.0020414055325090885, 0.2808499336242676]","[0.0, 1.0]"
"[-0.4901120066642761, 0.0080949068069458, 0.0035755932331085205, -0.012476137839257717]","[0.0, 1.0]"
"[-0.48995012044906616, 0.20316539704799652, 0.0033260704949498177, -0.30402877926826477]","[1.0, 0.0]"
"[-0.485886812210083, 0.007996203377842903, -0.002754505258053541, -0.010298747569322586]","[1.0, 0.0]"
"[-0.48572689294815063, -0.18708613514900208, -0.0029604800511151552, 0.28151383996009827]","[0.0, 1.0]"
"[-0.48946860432624817, 0.00807791855186224, 0.0026697965804487467, -0.012101350352168083]","[0.0, 1.0]"
"[-0.4893070459365845, 0.20316147804260254, 0.0024277695920318365, -0.3039407432079315]","[1.0, 0.0]"
"[-0.4852438271045685, 0.008005013689398766, -0.0036510450299829245, -0.010493130423128605]","[1.0, 0.0]"
"[-0.4850837290287018, -0.18706437945365906, -0.003860907629132271, 0.2810356020927429]","[0.0, 1.0]"
"[-0.4888250231742859, 0.008112424984574318, 0.0017598045524209738, -0.012862523086369038]","[0.0, 1.0]"
"[-0.4886627495288849, 0.20320908725261688, 0.001502554165199399, -0.30498969554901123]","[1.0, 0.0]"
"[-0.4845985770225525, 0.008065761998295784, -0.004597239661961794, -0.011833274737000465]","[1.0, 0.0]"
"[-0.4844372570514679, -0.18698996305465698, -0.004833905026316643, 0.2793956398963928]","[0.0, 1.0]"
"[-0.4881770610809326, 0.008200615644454956, 0.0007540074293501675, -0.014807972125709057]","[1.0, 0.0]"
"[-0.48801305890083313, -0.18693214654922485, 0.0004578479565680027, 0.2781127691268921]","[0.0, 1.0]"
"[-0.49175170063972473, 0.008183276280760765, 0.006020103115588427, -0.014425729401409626]","[0.0, 1.0]"
"[-0.4915880262851715, 0.20321837067604065, 0.0057315886951982975, -0.3052031695842743]","[1.0, 0.0]"
"[-0.4875236451625824, 0.008015217259526253, -0.00037247504224069417, -0.010718172416090965]","[1.0, 0.0]"
"[-0.48736336827278137, -0.18710139393806458, -0.000586838461458683, 0.281847208738327]","[0.0, 1.0]"
"[-0.4911053776741028, 0.008028927259147167, 0.005050105508416891, -0.01102074421942234]","[0.0, 1.0]"
"[-0.4909448027610779, 0.20307809114456177, 0.004829690791666508, -0.30210602283477783]","[1.0, 0.0]"
"[-0.4868832528591156, 0.007887638173997402, -0.0012124298373237252, -0.00790384691208601]","[1.0, 0.0]"
"[-0.48672547936439514, -0.18721690773963928, -0.001370506826788187, 0.28439629077911377]","[0.0, 1.0]"
"[-0.4904698431491852, 0.007924566976726055, 0.0043174191378057, -0.008718564175069332]","[0.0, 1.0]"
"[-0.49031132459640503, 0.20298433303833008, 0.004143048077821732, -0.30003616213798523]","[1.0, 0.0]"
"[-0.4862516522407532, 0.007803576532751322, -0.0018576756119728088, -0.006049493793398142]","[1.0, 0.0]"
"[-0.4860955774784088, -0.18729168176651, -0.0019786653574556112, 0.28604674339294434]","[0.0, 1.0]"
"[-0.48984140157699585, 0.007858430966734886, 0.003742269240319729, -0.007259590085595846]","[0.0, 1.0]"
"[-0.48968425393104553, 0.20292651653289795, 0.0035970774479210377, -0.29875943064689636]","[1.0, 0.0]"
"[-0.4856257140636444, 0.007753472775220871, -0.0023781112395226955, -0.004944235552102327]","[1.0, 0.0]"
"[-0.48547065258026123, -0.18733429908752441, -0.0024769960436969995, 0.28698742389678955]","[0.0, 1.0]"
"[-0.4892173409461975, 0.007822896353900433, 0.0032627524342387915, -0.006475700065493584]","[0.0, 1.0]"
"[-0.4890608787536621, 0.20289790630340576, 0.0031332382932305336, -0.2981274127960205]","[1.0, 0.0]"
"[-0.48500290513038635, 0.00773142883554101, -0.0028293097857385874, -0.004457960836589336]","[1.0, 0.0]"
"[-0.484848290681839, -0.1873498260974884, -0.0029184690210968256, 0.2873309552669525]","[0.0, 1.0]"
"[-0.48859527707099915, 0.007813617587089539, 0.002828149823471904, -0.006271012593060732]","[0.0, 1.0]"
"[-0.48843902349472046, 0.2028948962688446, 0.002702729543671012, -0.2980602979660034]","[1.0, 0.0]"
"[-0.4843811094760895, 0.007734521292150021, -0.003258476033806801, -0.004526190925389528]","[1.0, 0.0]"
"[-0.48422643542289734, -0.18734054267406464, -0.0033489998895674944, 0.2871268689632416]","[0.0, 1.0]"
"[-0.48797324299812317, 0.007829003036022186, 0.0023935374338179827, -0.006610420532524586]","[0.0, 1.0]"
"[-0.4878166615962982, 0.20291654765605927, 0.0022613289766013622, -0.2985371947288513]","[1.0, 0.0]"
"[-0.4837583303451538, 0.007762433961033821, -0.003709414741024375, -0.005141946952790022]","[1.0, 0.0]"
"[-0.4836030602455139, -0.18730612099170685, -0.0038122537080198526, 0.28636831045150757]","[0.0, 1.0]"
"[-0.48734918236732483, 0.007869988679885864, 0.0019151123706251383, -0.0075145298615098]","[0.0, 1.0]"
"[-0.4871917963027954, 0.2029644250869751, 0.001764821819961071, -0.29959261417388916]","[1.0, 0.0]"
"[-0.4831325113773346, 0.007817359641194344, -0.004227030090987682, -0.006353605538606644]","[1.0, 0.0]"
"[-0.48297616839408875, -0.18724371492862701, -0.004354102537035942, 0.28499263525009155]","[0.0, 1.0]"
"[-0.4867210388183594, 0.007940063253045082, 0.001345750642940402, -0.009060344658792019]","[0.0, 1.0]"
"[-0.48656222224235535, 0.20304268598556519, 0.0011645437916740775, -0.30131837725639343]","[1.0, 0.0]"
"[-0.48250138759613037, 0.007904158905148506, -0.004861823748797178, -0.008268395438790321]","[1.0, 0.0]"
"[-0.48234328627586365, -0.18714773654937744, -0.005027191247791052, 0.2828766107559204]","[0.0, 1.0]"
"[-0.48608624935150146, 0.008045563474297523, 0.0006303407717496157, -0.011387618258595467]","[0.0, 1.0]"
"[-0.4859253466129303, 0.20315846800804138, 0.00040258836816065013, -0.30387160181999207]","[1.0, 0.0]"
"[-0.4818621575832367, 0.008030782453715801, -0.005674843676388264, -0.011061731725931168]","[1.0, 0.0]"
"[-0.4817015528678894, -0.1870093196630478, -0.005896078422665596, 0.2798253297805786]","[0.0, 1.0]"
"[-0.48544174432754517, 0.008196234703063965, -0.0002995717222802341, -0.01471136324107647]","[1.0, 0.0]"
"[-0.48527780175209045, -0.18692141771316528, -0.0005937989917583764, 0.2778770327568054]","[0.0, 1.0]"
"[-0.48901623487472534, 0.00820899847894907, 0.004963741637766361, -0.014993120916187763]","[0.0, 1.0]"
"[-0.48885205388069153, 0.2032594084739685, 0.0046638790518045425, -0.3061057925224304]","[1.0, 0.0]"
"[-0.48478686809539795, 0.008071312680840492, -0.0014582369476556778, -0.011955663561820984]","[1.0, 0.0]"
"[-0.4846254587173462, -0.18702968955039978, -0.0016973501769825816, 0.28026682138442993]","[0.0, 1.0]"
"[-0.488366037607193, 0.00811642687767744, 0.003907985985279083, -0.012950967065989971]","[0.0, 1.0]"
"[-0.4882037043571472, 0.20318211615085602, 0.00364896678365767, -0.3043983280658722]","[1.0, 0.0]"
"[-0.4841400682926178, 0.008008353412151337, -0.0024389997124671936, -0.010566831566393375]","[1.0, 0.0]"
"[-0.4839799106121063, -0.1870785355567932, -0.002650336129590869, 0.28134557604789734]","[0.0, 1.0]"
"[-0.4877214729785919, 0.008081121370196342, 0.0029765749350190163, -0.012172088958323002]","[0.0, 1.0]"
"[-0.48755985498428345, 0.20316025614738464, 0.002733133267611265, -0.3039143979549408]","[1.0, 0.0]"
"[-0.48349663615226746, 0.007999463006854057, -0.003345154458656907, -0.010370747186243534]","[1.0, 0.0]"
"[-0.4833366572856903, -0.18707434833049774, -0.0035525693092495203, 0.2812548577785492]","[0.0, 1.0]"
"[-0.013228221796452999, 0.018916480243206024, -0.03554745018482208, -0.030015606433153152]","[1.0, 0.0]"
"[-0.012849892489612103, -0.17567814886569977, -0.03614776208996773, 0.2512431740760803]","[0.0, 1.0]"
"[-0.01636345498263836, 0.019940847530961037, -0.031122896820306778, -0.05261874943971634]","[1.0, 0.0]"
"[-0.01596463844180107, -0.17472133040428162, -0.032175272703170776, 0.23008446395397186]","[0.0, 1.0]"
"[-0.019459065049886703, 0.020845266059041023, -0.027573583647608757, -0.07257150113582611]","[1.0, 0.0]"
"[-0.019042160362005234, -0.1738707572221756, -0.029025012627243996, 0.21128588914871216]","[0.0, 1.0]"
"[-0.02251957543194294, 0.02165391482412815, -0.024799294769763947, -0.09040973335504532]","[1.0, 0.0]"
"[-0.022086497396230698, -0.1731039583683014, -0.026607489213347435, 0.19434700906276703]","[0.0, 1.0]"
"[-0.025548575446009636, 0.022388296201825142, -0.022720549255609512, -0.10660926252603531]","[1.0, 0.0]"
"[-0.025100810453295708, -0.1724008172750473, -0.024852734059095383, 0.17881973087787628]","[0.0, 1.0]"
"[-0.028548825532197952, 0.023067805916070938, -0.021276339888572693, -0.12159861624240875]","[1.0, 0.0]"
"[-0.028087470680475235, -0.17174296081066132, -0.023708311840891838, 0.16429662704467773]","[0.0, 1.0]"
"[-0.03152232989668846, 0.023710215464234352, -0.020422380417585373, -0.13577033579349518]","[1.0, 0.0]"
"[-0.0310481246560812, -0.17111335694789886, -0.023137787356972694, 0.150400310754776]","[0.0, 1.0]"
"[-0.034470390528440475, 0.024332143366336823, -0.02012978121638298, -0.14949136972427368]","[1.0, 0.0]"
"[-0.0339837484061718, -0.17049585282802582, -0.0231196079403162, 0.13677367568016052]","[0.0, 1.0]"
"[-0.03739366680383682, 0.02494947984814644, -0.020384134724736214, -0.16311253607273102]","[1.0, 0.0]"
"[-0.036894675344228745, -0.16987481713294983, -0.023646384477615356, 0.12307067960500717]","[0.0, 1.0]"
"[-0.040292173624038696, 0.025577783584594727, -0.021184971556067467, -0.17697764933109283]","[1.0, 0.0]"
"[-0.039780616760253906, -0.16923469305038452, -0.024724524468183517, 0.10894756019115448]","[0.0, 1.0]"
"[-0.043165311217308044, 0.026232678443193436, -0.022545574232935905, -0.1914321482181549]","[1.0, 0.0]"
"[-0.04264065623283386, -0.16855961084365845, -0.026374217122793198, 0.0940541923046112]","[0.0, 1.0]"
"[-0.046011850237846375, 0.02693023718893528, -0.024493131786584854, -0.20683172345161438]","[1.0, 0.0]"
"[-0.04547324404120445, -0.16783306002616882, -0.028629766777157784, 0.07802534103393555]","[0.0, 1.0]"
"[-0.048829905688762665, 0.02768736518919468, -0.02706925943493843, -0.22355110943317413]","[1.0, 0.0]"
"[-0.048276159912347794, -0.16703744232654572, -0.03154028207063675, 0.060471709817647934]","[0.0, 1.0]"
"[-0.05161690711975098, 0.028522197157144547, -0.030330847948789597, -0.24199317395687103]","[1.0, 0.0]"
"[-0.0510464645922184, -0.1661536693572998, -0.03517071157693863, 0.04097041115164757]","[1.0, 0.0]"
"[-0.05436953902244568, -0.3607540726661682, -0.03435130417346954, 0.32235246896743774]","[0.0, 1.0]"
"[-0.06158461794257164, -0.16516023874282837, -0.02790425345301628, 0.019037479534745216]","[0.0, 1.0]"
"[-0.06488782167434692, 0.03035055100917816, -0.027523504570126534, -0.28231731057167053]","[1.0, 0.0]"
"[-0.06428081542253494, -0.16436822712421417, -0.03316985070705414, 0.001559329335577786]","[1.0, 0.0]"
"[-0.06756817549467087, -0.3589991629123688, -0.033138662576675415, 0.2835949957370758]","[0.0, 1.0]"
"[-0.07474815845489502, -0.16342060267925262, -0.02746676467359066, -0.019352750852704048]","[0.0, 1.0]"
"[-0.07801657170057297, 0.03208426386117935, -0.027853818610310555, -0.3205736577510834]","[1.0, 0.0]"
"[-0.0773748904466629, -0.16263017058372498, -0.034265290945768356, -0.03680325672030449]","[1.0, 0.0]"
"[-0.08062749356031418, -0.35724443197250366, -0.03500135615468025, 0.2448747456073761]","[0.0, 1.0]"
"[-0.08777237683534622, -0.1616404801607132, -0.030103862285614014, -0.058639757335186005]","[1.0, 0.0]"
"[-0.09100519120693207, -0.3563181757926941, -0.03127665817737579, 0.2243952453136444]","[0.0, 1.0]"
"[-0.09813155233860016, -0.1607634723186493, -0.026788752526044846, -0.07798715680837631]","[1.0, 0.0]"
"[-0.10134682059288025, -0.35549136996269226, -0.028348496183753014, 0.2061249166727066]","[0.0, 1.0]"
"[-0.10845664888620377, -0.15997573733329773, -0.024225996807217598, -0.0953640267252922]","[1.0, 0.0]"
"[-0.11165616661310196, -0.35474222898483276, -0.026133278384804726, 0.18957825005054474]","[0.0, 1.0]"
"[-0.11875100433826447, -0.15925635397434235, -0.022341713309288025, -0.11123276501893997]","[1.0, 0.0]"
"[-0.12193613499403, -0.3540511429309845, -0.024566369131207466, 0.1743185967206955]","[0.0, 1.0]"
"[-0.1290171593427658, -0.15858638286590576, -0.02107999660074711, -0.12601186335086823]","[1.0, 0.0]"
"[-0.13218888640403748, -0.3534001111984253, -0.02360023371875286, 0.1599467247724533]","[0.0, 1.0]"
"[-0.13925689458847046, -0.1579483598470688, -0.020401298999786377, -0.1400870680809021]","[1.0, 0.0]"
"[-0.142415851354599, -0.3527722656726837, -0.023203041404485703, 0.14609041810035706]","[0.0, 1.0]"
"[-0.14947129786014557, -0.1573258489370346, -0.02028123289346695, -0.15382137894630432]","[1.0, 0.0]"
"[-0.15261781215667725, -0.35215163230895996, -0.023357659578323364, 0.1323949098587036]","[0.0, 1.0]"
"[-0.15966084599494934, -0.15670301020145416, -0.02070976234972477, -0.16756457090377808]","[1.0, 0.0]"
