observation,action
"[0.3212431964297321, 0.1897989584934942, 0.015301940531242335, 0.1482769635589702]","[1.0, 0.0]"
"[0.325039175599602, 0.3846984810285909, 0.01826747980242174, -0.13953949925497255]","[0.0, 1.0]"
"[0.33273314522017383, 0.18931972274930117, 0.015476689817322288, 0.15885008135421602]","[1.0, 0.0]"
"[0.33651953967515985, 0.38421671644168987, 0.01865369144440661, -0.12891043226787663]","[0.0, 1.0]"
"[0.34420387400399366, 0.18883258245063447, 0.016075482799049075, 0.16959864801361513]","[1.0, 0.0]"
"[0.34798052565300636, 0.3837207937340946, 0.019467455759321378, -0.11796990891108594]","[0.0, 1.0]"
"[0.35565494152768823, 0.1883254032493285, 0.017108057581099657, 0.18079071057980317]","[1.0, 0.0]"
"[0.3594214495926748, 0.38319842027745865, 0.02072387179269572, -0.10644651503072755]","[0.0, 1.0]"
"[0.367085417998224, 0.18778571259472626, 0.018594941492081168, 0.19270198671924665]","[1.0, 0.0]"
"[0.3708411322501185, 0.3826367909973698, 0.022448981226466103, -0.0940575040740857]","[0.0, 1.0]"
"[0.3784938680700659, 0.18720039591607912, 0.020567831144984387, 0.2056226691730283]","[1.0, 0.0]"
"[0.3822378759883875, 0.38202227623877494, 0.02468028452844495, -0.0805018250151327]","[0.0, 1.0]"
"[0.389878321513163, 0.18655538345286035, 0.023070248028142296, 0.2198644891708716]","[1.0, 0.0]"
"[0.3936094291822202, 0.3813400944931163, 0.02746753781155973, -0.06545277593730886]","[0.0, 1.0]"
"[0.4012362310720825, 0.18583532156680052, 0.02615848229281355, 0.23576820489559003]","[1.0, 0.0]"
"[0.40495293750341854, 0.38057396341620287, 0.03087384639072535, -0.048550107019733946]","[0.0, 1.0]"
"[0.4125644167717426, 0.18502322289482084, 0.02990284425033067, 0.25371168536232885]","[1.0, 0.0]"
"[0.416264881229639, 0.3797057229220506, 0.03497707795757725, -0.029391387414507752]","[0.0, 1.0]"
"[0.42385899568808, 0.18410009055945364, 0.03438925020928709, 0.2741187663654812]","[1.0, 0.0]"
"[0.42754099749926905, 0.378714924867791, 0.03987162553659671, -0.007522438607020898]","[0.0, 1.0]"
"[0.43511529599662485, 0.18304451312129494, 0.039721176764456294, 0.29746906240234594]","[1.0, 0.0]"
"[0.43877618625905074, 0.3775783852664343, 0.045670558012503214, 0.017573376809188246]","[0.0, 1.0]"
"[0.4463277539643794, 0.18183222947653094, 0.04602202554868698, 0.3243089250559862]","[1.0, 0.0]"
"[0.44996439855391, 0.3762696975911235, 0.0525082040498067, 0.046487235902303414]","[0.0, 1.0]"
"[0.45748979250573246, 0.5706009300273678, 0.05343794876785277, -0.22917754122456313]","[0.0, 1.0]"
"[0.4689018111062798, 0.3747576775030096, 0.04885439794336151, 0.07987127845595643]","[1.0, 0.0]"
"[0.47639696465634, 0.5691464822721974, 0.050451823512480634, -0.1970065493580978]","[0.0, 1.0]"
"[0.487779894301784, 0.37334055229772733, 0.04651169252531868, 0.11115516792184188]","[1.0, 0.0]"
"[0.4952467053477385, 0.5677662258151188, 0.04873479588375552, -0.1664984352194014]","[0.0, 1.0]"
"[0.5066020298640409, 0.3719817677321565, 0.04540482717936749, 0.14115192702408097]","[1.0, 0.0]"
"[0.514041665218684, 0.5664250128050156, 0.048227865719849106, -0.13686791138653287]","[0.0, 1.0]"
"[0.5253701654747843, 0.3706466501319965, 0.04549050749211845, 0.1706316707856429]","[1.0, 0.0]"
"[0.5327830984774242, 0.5650889704274624, 0.04890314090783131, -0.10736048254895902]","[0.0, 1.0]"
"[0.5440848778859735, 0.369301577302188, 0.04675593125685213, 0.20034129886189772]","[1.0, 0.0]"
"[0.5514709094320173, 0.5637247098423201, 0.050762757234090086, -0.07723344836118395]","[0.0, 1.0]"
"[0.5627454036288637, 0.36791318036617426, 0.049218088266866404, 0.2310233351421092]","[1.0, 0.0]"
"[0.5701036672361872, 0.5622985462553789, 0.05383855496970859, -0.04573734615837832]","[0.0, 1.0]"
"[0.5813496381612948, 0.36644757067328115, 0.052923808046541024, 0.26343434081955386]","[1.0, 0.0]"
"[0.5886785895747604, 0.5607757254377718, 0.0581924948629321, -0.012097424986335203]","[0.0, 1.0]"
"[0.5998941040835158, 0.7550169268992284, 0.057950546363205395, -0.28586709833176777]","[0.0, 1.0]"
"[0.6149944426215004, 0.5591184407506128, 0.05223320439657004, 0.024515285744057813]","[1.0, 0.0]"
"[0.6261768114365126, 0.7534539234038551, 0.0527235101114512, -0.2512407932604897]","[0.0, 1.0]"
"[0.6412458899045897, 0.5576202809151227, 0.0476986942462414, 0.05759501746725887]","[1.0, 0.0]"
"[0.6523982955228922, 0.7520270150470746, 0.04885059459558658, -0.2196653168953312]","[0.0, 1.0]"
"[0.6674388358238337, 0.5562420470926879, 0.04445728825767995, 0.08801815489298143]","[1.0, 0.0]"
"[0.6785636767656874, 0.7506994878280728, 0.04621765135553958, -0.19031366439736158]","[0.0, 1.0]"
"[0.6935776665222488, 0.5549478576997708, 0.04241137806759235, 0.11658338456521578]","[1.0, 0.0]"
"[0.7046766236762443, 0.7494372768254105, 0.04474304575889666, -0.16242320126125437]","[0.0, 1.0]"
"[0.7196653692127525, 0.553704304627495, 0.04149458173367158, 0.14403248861004947]","[1.0, 0.0]"
"[0.7307394553053024, 0.7482081946695089, 0.04437523150587257, -0.13527630333863]","[0.0, 1.0]"
"[0.7457036191986925, 0.5524796478395019, 0.041669705439099966, 0.17106953531426033]","[1.0, 0.0]"
"[0.7567532121554826, 0.7469811780793558, 0.04509109614538517, -0.10818215418064059]","[0.0, 1.0]"
"[0.7716928357170697, 0.5512430458903321, 0.04292745306177236, 0.19837890300059635]","[1.0, 0.0]"
"[0.7827176966348763, 0.7457255510749623, 0.04689503112178429, -0.08045931130649575]","[0.0, 1.0]"
"[0.7976322076563755, 0.5499638156510545, 0.045285844895654376, 0.22664255620885992]","[1.0, 0.0]"
"[0.8086314839693967, 0.744410299326091, 0.049818696019831576, -0.051418653036165884]","[0.0, 1.0]"
"[0.8235196899559185, 0.5486107134412357, 0.04879032295910826, 0.2565569733279624]","[1.0, 0.0]"
"[0.8344919042247432, 0.743003348885086, 0.05392146242566751, -0.020346321053770045]","[0.0, 1.0]"
"[0.8493519712024449, 0.5471512311534208, 0.05351453600459211, 0.2888501043978195]","[1.0, 0.0]"
"[0.8602949958255133, 0.7414708438279025, 0.0592915380925485, 0.013513721135456014]","[0.0, 1.0]"
"[0.8751244127020713, 0.5455509048154613, 0.05956181251525762, 0.3242987160468754]","[1.0, 0.0]"
"[0.8860354307983805, 0.7397764213031472, 0.06604778683619512, 0.0509778866887976]","[0.0, 1.0]"
"[0.9008309592244435, 0.5437726400111442, 0.06706734456997107, 0.363746454232266]","[1.0, 0.0]"
"[0.9117064120246663, 0.7378804900604563, 0.07434227365461639, 0.09294228151042738]","[0.0, 1.0]"
"[0.9264640218258754, 0.9318625126918471, 0.07620111928482494, -0.17539055040210372]","[0.0, 1.0]"
"[0.9451012720797123, 0.7357374034348101, 0.07269330827678286, 0.1403248644186451]","[1.0, 0.0]"
"[0.9598160201484085, 0.929747007124072, 0.07549980556515576, -0.12856795843984403]","[0.0, 1.0]"
"[0.9784109602908899, 0.7336292479433537, 0.07292844639635888, 0.18694650358757936]","[1.0, 0.0]"
"[0.993083545249757, 0.9276361209346662, 0.07666737646811048, -0.08186830872522621]","[0.0, 1.0]"
"[1.0116362676684503, 0.7315036410178136, 0.07503001029360595, 0.23398433493155674]","[1.0, 0.0]"
"[1.0262663404888066, 0.9254778387459114, 0.0797096969922371, -0.034120229977693095]","[0.0, 1.0]"
"[1.0447758972637249, 0.7293086663320262, 0.07902729239268323, 0.2826090758001058]","[1.0, 0.0]"
"[1.0593620705903655, 0.9232196868495308, 0.08467947390868535, 0.0158601962268326]","[0.0, 1.0]"
"[1.077826464327356, 0.726991836733946, 0.08499667783322201, 0.33401331933472644]","[1.0, 0.0]"
"[1.092366301062035, 0.9208077059858747, 0.09167694421991654, 0.06929798657638903]","[0.0, 1.0]"
"[1.1107824551817524, 1.1145038740548288, 0.09306290395144431, -0.19311087501355922]","[0.0, 1.0]"
"[1.133072532662849, 0.9181823904232086, 0.08920068645117313, 0.127418076150266]","[1.0, 0.0]"
"[1.1514361804713131, 1.1119207633212862, 0.09174904797417845, -0.1358438639681216]","[0.0, 1.0]"
"[1.1736745957377388, 0.9156125935519563, 0.08903217069481602, 0.1843162764441632]","[1.0, 0.0]"
"[1.1919868476087778, 1.109355301909988, 0.09271849622369928, -0.07900584656912218]","[0.0, 1.0]"
"[1.2141739536469776, 0.9130349408958414, 0.09113837929231683, 0.24143001618173443]","[1.0, 0.0]"
"[1.2324346524648944, 1.1067448300812264, 0.09596697961595152, -0.021171302007229664]","[0.0, 1.0]"
"[1.254569549066519, 0.9103869639625107, 0.09554355357580693, 0.3001812503050353]","[1.0, 0.0]"
"[1.272777288345769, 1.1040264437234943, 0.10154717858190764, 0.03909384883835537]","[0.0, 1.0]"
"[1.294857817220239, 1.2975566799780374, 0.10232905555867475, -0.21990246595164603]","[0.0, 1.0]"
"[1.3208089508197998, 1.1011321963483265, 0.09793100623964182, 0.10322526556479106]","[1.0, 0.0]"
"[1.3428315947467664, 1.2947242345221701, 0.09999551155093764, -0.1570257066790997]","[0.0, 1.0]"
"[1.3687260794372098, 1.0983233601284472, 0.09685499741735565, 0.1654536689393441]","[1.0, 0.0]"
"[1.3906925466397788, 1.291935041021238, 0.10016407079614253, -0.09517186005949457]","[0.0, 1.0]"
"[1.4165312474602036, 1.0955307638096339, 0.09826063359495264, 0.22735694120191713]","[1.0, 0.0]"
"[1.4384418627363964, 1.2891211871993458, 0.10280777241899099, -0.03278580134331782]","[0.0, 1.0]"
"[1.4642242864803834, 1.0926866796814025, 0.10215205639212463, 0.29048244802074197]","[1.0, 0.0]"
"[1.4860780200740114, 1.2862149328079107, 0.10796170535253947, 0.031683858117473485]","[0.0, 1.0]"
"[1.5118023187301695, 1.0897236906322503, 0.10859538251488894, 0.356383819564465]","[1.0, 0.0]"
"[1.5335967925428144, 1.2831476201623604, 0.11572305890617825, 0.09982135182196672]","[0.0, 1.0]"
"[1.5592597449460617, 1.4764372746791068, 0.11771948594261758, -0.154227226678876]","[0.0, 1.0]"
"[1.5887884904396439, 1.2798437582231557, 0.11463494140904006, 0.17315177837429552]","[1.0, 0.0]"
"[1.614385365604107, 1.4731543228011987, 0.11809797697652596, -0.08128200295861554]","[0.0, 1.0]"
"[1.6438484520601309, 1.276554840540579, 0.11647233691735365, 0.24620326250709945]","[1.0, 0.0]"
"[1.6693795488709424, 1.4698373560558482, 0.12139640216749564, -0.007590710619508945]","[0.0, 1.0]"
"[1.6987762959920594, 1.2732024605599674, 0.12124458795510547, 0.3207938756902263]","[1.0, 0.0]"
"[1.7242403452032586, 1.4664079198169346, 0.12766046546891, 0.06867184412915639]","[0.0, 1.0]"
"[1.7535685035995974, 1.2697088312062157, 0.12903390235149312, 0.3987498230108788]","[1.0, 0.0]"
"[1.7789626802237217, 1.4627867611427665, 0.1370088988117107, 0.1493713930462086]","[0.0, 1.0]"
"[1.808218415446577, 1.6557079473687228, 0.13999632667263487, -0.09714386258276156]","[0.0, 1.0]"
"[1.8413325743939515, 1.458886076659533, 0.13805344942097963, 0.2362251422322261]","[1.0, 0.0]"
"[1.8705102959271422, 1.6517933789392505, 0.14277795226562415, -0.009923846377720119]","[0.0, 1.0]"
"[1.9035461635059272, 1.4549431485304054, 0.14257947533806975, 0.3241811779209579]","[1.0, 0.0]"
"[1.9326450264765354, 1.6477775714286418, 0.14906309889648892, 0.07964113526076072]","[0.0, 1.0]"
"[1.9656005779051082, 1.450868062319174, 0.15065592160170413, 0.41539243780067]","[1.0, 0.0]"
"[1.9946179391514918, 1.6435695792893417, 0.15896377035771753, 0.17373977915305092]","[0.0, 1.0]"
"[2.0274893307372786, 1.8361016305761544, 0.16243856594077855, -0.0648783190818196]","[0.0, 1.0]"
"[2.0642113633488015, 1.6390685791544959, 0.16114099955914216, 0.27432779018347475]","[1.0, 0.0]"
"[2.0969927349318915, 1.83156851914547, 0.16662755536281165, 0.03648936745260248]","[0.0, 1.0]"
"[2.133624105314801, 1.6344977587602023, 0.1673573427118637, 0.3767634035703903]","[1.0, 0.0]"
"[2.1663140604900053, 1.8268965610195174, 0.1748926107832715, 0.14117107063999268]","[0.0, 1.0]"
"[2.2028519917103955, 1.6297573494300193, 0.17771603219607135, 0.48352562014261014]","[1.0, 0.0]"
"[2.235447138698996, 1.8219846708708296, 0.18738654459892357, 0.25169992158654625]","[0.0, 1.0]"
"[2.2718868321164125, 2.014005597340812, 0.19242054303065448, 0.023480475892451502]","[0.0, 1.0]"
"[2.312166944063229, 1.8167196932257341, 0.1928901525485035, 0.37017091844766686]","[1.0, 0.0]"
"[2.3485013379277437, 2.008652975018277, 0.20029357091745684, 0.1439689961628531]","[0.0, 1.0]"
"[2.388674397428109, 1.8113103350722732, 0.2031729508407139, 0.4925584779058978]","[1.0, 0.0]"
"[2.4249006041295544, 2.0030744911441745, 0.21302412039883187, 0.2701514997944133]","[0.0, 1.0]"
"[0.009862960501623693, 0.2178296110677067, -0.021353627972907286, -0.26538462327768975]","[0.0, 1.0]"
"[0.014219552722977827, 0.023018840633756726, -0.026661320438461082, 0.02048742338616094]","[1.0, 0.0]"
"[0.01467992953565296, -0.17171081450731998, -0.026251571970737863, 0.3046405984541591]","[1.0, 0.0]"
"[0.01124571324550656, 0.023775217953304367, -0.02015876000165468, 0.0037955069076835435]","[0.0, 1.0]"
"[0.011721217604572648, -0.1710519133867142, -0.02008284986350101, 0.2900505521443031]","[1.0, 0.0]"
"[0.008300179336838364, 0.024350563813806764, -0.014281838820614949, -0.008898019197985219]","[0.0, 1.0]"
"[0.008787190613114499, -0.17056368505146285, -0.014459799204574653, 0.2792448191039262]","[1.0, 0.0]"
"[0.005375916912085242, 0.024761523877988134, -0.008874902822496129, -0.017963397853380803]","[0.0, 1.0]"
"[0.005871147389645005, -0.17023203396476674, -0.009234170779563745, 0.2719062329686505]","[1.0, 0.0]"
"[0.00246650671034967, 0.025020457003210483, -0.003796046120190735, -0.02367482432720519]","[0.0, 1.0]"
"[0.0029669158504138796, -0.17004685028292074, -0.004269542606734839, 0.2678079935405584]","[1.0, 0.0]"
"[-0.00043402115524453526, 0.025135772596148048, 0.0010866172640763292, -0.02621851400768166]","[0.0, 1.0]"
"[6.869429667842575e-05, -0.17000174470512575, 0.000562246983922696, 0.26680705455244047]","[1.0, 0.0]"
"[-0.003331340597424089, 0.02511217760630094, 0.005898388074971505, -0.025698482050332316]","[0.0, 1.0]"
"[-0.00282909704529807, 0.22014904657535575, 0.005384418433964858, -0.31651458033680396]","[0.0, 1.0]"
"[0.0015738838862090453, 0.024950816750584304, -0.0009458731727712217, -0.022138468603660866]","[1.0, 0.0]"
"[0.0020729002212207313, -0.1701575569512026, -0.001388642544844439, 0.2702458743586077]","[1.0, 0.0]"
"[-0.001330250917803321, 0.0249841829321355, 0.004016274942327714, -0.022874714020441]","[0.0, 1.0]"
"[-0.000830567259160611, 0.2200483073325288, 0.0035587806619188944, -0.3142877591094032]","[0.0, 1.0]"
"[0.0035703988874899654, 0.024875842237570278, -0.0027269745202691703, -0.020484636041628312]","[1.0, 0.0]"
"[0.004067915732241371, -0.17020689533754896, -0.0031366672411017363, 0.2713366527729345]","[1.0, 0.0]"
"[0.0006637778254903917, 0.024959674184953762, 0.002290065814356954, -0.02233394003244188]","[0.0, 1.0]"
"[0.001162971309189467, 0.2200487088759442, 0.0018433870137081162, -0.314293445964423]","[0.0, 1.0]"
"[0.0055639454867083505, 0.024900547019548303, -0.004442481905580343, -0.02102974505075994]","[1.0, 0.0]"
"[0.006061956427099316, -0.17015741358745304, -0.004863076806595542, 0.2702482232842637]","[1.0, 0.0]"
"[0.0026588081553502556, 0.025033595898091066, 0.0005418876590897312, -0.02396456776687983]","[0.0, 1.0]"
"[0.003159480073312077, -0.17009612228576143, 6.259630375213455e-05, 0.2688892814991305]","[1.0, 0.0]"
"[-0.00024244237240315155, 0.025024935570628654, 0.005440381933734744, -0.02377390139875679]","[0.0, 1.0]"
"[0.00025805633900942155, 0.22006844589158628, 0.0049649039057596085, -0.31473537285486397]","[0.0, 1.0]"
"[0.004659425256841147, 0.02487612373350026, -0.001329803551337671, -0.020490822516644913]","[1.0, 0.0]"
"[0.005156947731511152, -0.1702267314792251, -0.0017396200016705692, 0.27177223941199374]","[1.0, 0.0]"
"[0.0017524131019266503, 0.024919999819634414, 0.0036958247865693057, -0.021458862632776077]","[0.0, 1.0]"
"[0.0022508130983193387, 0.2199887546860239, 0.003266647533913784, -0.31297342657021304]","[0.0, 1.0]"
"[0.006650588192039817, 0.024820419852351894, -0.0029928209974904767, -0.019262093630346422]","[1.0, 0.0]"
"[0.007146996589086855, -0.17025848342184396, -0.003378062870097405, 0.27247506273417377]","[1.0, 0.0]"
"[0.0037418269206499757, 0.024911506154042612, 0.0020714383845860706, -0.021271399867438534]","[0.0, 1.0]"
"[0.004240057043730828, -0.17024009025317796, 0.0016460103872372998, 0.27206436916746896]","[1.0, 0.0]"
"[0.0008352552386672687, 0.024858334998356907, 0.007087297770586679, -0.020098945432129034]","[0.0, 1.0]"
"[0.0013324219386344068, 0.21987793343960854, 0.0066853188619440986, -0.3105373481787818]","[0.0, 1.0]"
"[0.005729980607426578, 0.02466137517892053, 0.0004745718983684621, -0.01575358534037452]","[1.0, 0.0]"
"[0.006223208111004988, -0.17046737876457851, 0.0001595001915609717, 0.2770790367478058]","[1.0, 0.0]"
"[0.0028138605357134177, 0.024652296572207855, 0.005701080926517089, -0.015553579478324753]","[0.0, 1.0]"
"[0.003306906467157575, 0.2196920252232091, 0.005390009336950594, -0.30643230932161325]","[0.0, 1.0]"
"[0.007700746971621757, 0.024493683601106403, -0.0007386368494816716, -0.012054395012118357]","[1.0, 0.0]"
"[0.008190620643643884, -0.1706176668046159, -0.0009797247497240389, 0.2803953915451865]","[1.0, 0.0]"
"[0.004778267307551566, 0.024518246238674823, 0.004628183081179691, -0.01259637657264634]","[0.0, 1.0]"
"[0.0052686322323250625, 0.21957351849172171, 0.004376255549726764, -0.30381547041515233]","[0.0, 1.0]"
"[0.009660102602159496, 0.024389473773264586, -0.001700053858576283, -0.009755591875086733]","[1.0, 0.0]"
"[0.010147892077624787, -0.1707080551322958, -0.0018951656960780176, 0.2823904629890053]","[1.0, 0.0]"
"[0.0067337309749788705, 0.024440876743152345, 0.003752643563702088, -0.010889587525001965]","[0.0, 1.0]"
"[0.0072225485098419175, 0.2195088095017762, 0.0035348518132020485, -0.3023861517882835]","[0.0, 1.0]"
"[0.011612724699877442, 0.024336657531694755, -0.002512871222563621, -0.008590508595423707]","[1.0, 0.0]"
"[0.012099457850511338, -0.1707491656328327, -0.002684681394472095, 0.2832985188846715]","[1.0, 0.0]"
"[0.008684474537854684, 0.024410974526802187, 0.0029812889832213354, -0.010229931772635925]","[0.0, 1.0]"
"[0.009172694028390728, 0.21949004338833478, 0.002776690347768617, -0.3019707369938665]","[0.0, 1.0]"
"[0.013562494896157424, 0.024328627690275606, -0.0032627243921087134, -0.008413396055061029]","[1.0, 0.0]"
"[0.014049067449962937, -0.1707463798949864, -0.003430992313209934, 0.2832383185705531]","[1.0, 0.0]"
"[0.010634139852063209, 0.024424339746687507, 0.0022337740582011284, -0.010524747535111179]","[0.0, 1.0]"
"[0.01112262664699696, -0.17072957546254952, 0.002023279107498905, 0.28286212397957666]","[1.0, 0.0]"
"[0.007708035137745969, 0.02436345855158717, 0.007680521587090438, -0.009181984406905708]","[0.0, 1.0]"
"[0.008195304308777712, 0.21937442309205982, 0.0074968818989523235, -0.29943175228130214]","[0.0, 1.0]"
"[0.012582792770618908, 0.0241464182557094, 0.0015082468533262807, -0.0043939116905319375]","[1.0, 0.0]"
"[0.013065721135733096, 0.2192467065950637, 0.0014203686195156419, -0.29660058693101016]","[0.0, 1.0]"
"[0.01745065526763437, 0.02410453594972259, -0.004511643119104561, -0.003470037995963904]","[1.0, 0.0]"
"[0.01793274598662882, -0.17095242212320852, -0.00458104387902384, 0.28778600276422145]","[1.0, 0.0]"
"[0.01451369754416465, 0.024234557180894428, 0.001174676176260589, -0.006338216246952799]","[0.0, 1.0]"
"[0.014998388687782539, -0.17090422085017917, 0.001047911851321533, 0.28671510356732915]","[1.0, 0.0]"
"[0.011580304270778954, 0.024202770157057824, 0.006782213922668116, -0.005637136227581663]","[0.0, 1.0]"
"[0.012064359673920111, 0.21922680130689245, 0.006669471198116483, -0.2961724992726073]","[0.0, 1.0]"
"[0.01644889570005796, 0.024010409081840267, 0.000746021212664337, -0.0013936136045891723]","[1.0, 0.0]"
"[0.016929103881694767, -0.17112223322183176, 0.0007181489405725536, 0.29152459861664126]","[1.0, 0.0]"
"[0.013506659217258132, 0.023989470875965785, 0.006548640912905379, -0.000931746289802915]","[0.0, 1.0]"
"[0.013986448634777448, 0.21901689572327587, 0.0065300059871093215, -0.29154132414661554]","[0.0, 1.0]"
"[0.018366786549242967, 0.023802447883935846, 0.0006991795041770103, 0.003193912649711972]","[1.0, 0.0]"
"[0.018842835506921684, 0.21891436487730973, 0.0007630577571712498, -0.28926833254723666]","[0.0, 1.0]"
"[0.023221122804467878, 0.02378154090304252, -0.005022308893773484, 0.00365515715989595]","[1.0, 0.0]"
"[0.023696753622528727, -0.17126802434789037, -0.004949205750575564, 0.29474926254942174]","[1.0, 0.0]"
"[0.02027139313557092, 0.023924135243629158, 0.0009457795004128708, 0.0005095484752705159]","[0.0, 1.0]"
"[0.020749875840443504, -0.17121136705782178, 0.000955970469918281, 0.2934907301477604]","[1.0, 0.0]"
"[0.01732564849928707, 0.0238969414436212, 0.0068257850728734885, 0.0011094564000515006]","[0.0, 1.0]"
"[0.017803587328159492, 0.2189203391166661, 0.006847974200874518, -0.2894120601062718]","[0.0, 1.0]"
"[0.022181994110492813, 0.023701410432414832, 0.0010597329987490824, 0.005422755569224835]","[1.0, 0.0]"
"[0.02265602231914111, -0.17143572283230588, 0.001168188110133579, 0.2984398525504071]","[1.0, 0.0]"
"[0.019227307862494995, 0.023669556901993544, 0.007136985161141722, 0.006125579864984243]","[0.0, 1.0]"
"[0.019700699000534866, 0.21868843021118337, 0.007259496758441407, -0.2842970241136474]","[0.0, 1.0]"
"[0.024074467604758534, 0.023463696070282286, 0.001573556276168459, 0.010666634131775488]","[1.0, 0.0]"
"[0.02454374152616418, 0.21856304505455326, 0.0017868889588039689, -0.281519401679326]","[0.0, 1.0]"
"[0.028915002427255244, 0.023415651042094282, -0.003843499074782551, 0.011726567088660544]","[1.0, 0.0]"
"[0.02938331544809713, -0.17165096898542717, -0.00360896773300934, 0.30319434997267986]","[1.0, 0.0]"
"[0.025950296068388584, 0.02352222999115572, 0.002454919266444257, 0.00937542384217721]","[0.0, 1.0]"
"[0.0264207406682117, 0.21860888840005432, 0.0026424277432878012, -0.2825319364461012]","[0.0, 1.0]"
"[0.030792918436212787, 0.023449346569754975, -0.0030082109856342226, 0.01098322713733546]","[1.0, 0.0]"
"[0.03126190536760789, -0.17162933394602256, -0.0027885464428875134, 0.3027155112171112]","[1.0, 0.0]"
"[0.027829318688687436, 0.023532248560893976, 0.0032657637814547114, 0.009154444045361976]","[0.0, 1.0]"
"[0.028299963659905315, -0.171636385584955, 0.003448852662361951, 0.3028659669742966]","[1.0, 0.0]"
"[0.024867235948206216, 0.023436243293582404, 0.009506172001847883, 0.011272724558318403]","[0.0, 1.0]"
"[0.025335960814077865, 0.21842058224202446, 0.009731626493014251, -0.2783957963313537]","[0.0, 1.0]"
"[0.029704372458918354, 0.023161162930314644, 0.004163710566387177, 0.01734051680779275]","[1.0, 0.0]"
"[0.030167595717524646, 0.2182231549194185, 0.004510520902543032, -0.27402580754295436]","[0.0, 1.0]"
"[0.034532058815913015, 0.02303713810092367, -0.0009699952483160548, 0.0200763280734908]","[1.0, 0.0]"
"[0.03499280157793149, -0.17207088892503977, -0.0005684686868462387, 0.3124530523726541]","[1.0, 0.0]"
"[0.0315513837994307, 0.023059156207390213, 0.005680592360606843, 0.01959090218225501]","[0.0, 1.0]"
"[0.032012566923578505, 0.21809918278408147, 0.006072410404251943, -0.27129433219460686]","[0.0, 1.0]"
"[0.03637455057926013, 0.022891109169754148, 0.0006465237603598059, 0.023297657329011234]","[1.0, 0.0]"
"[0.03683237276265521, -0.17224010783361, 0.0011124769069400307, 0.31618449963375533]","[1.0, 0.0]"
"[0.03338757060598301, 0.02286597968870982, 0.007436166899615137, 0.023852617591616665]","[0.0, 1.0]"
"[0.033844890199757206, 0.21788050441963738, 0.00791321925144747, -0.2664748688951036]","[0.0, 1.0]"
"[0.038202500288149956, 0.02264651351137248, 0.002583721873545398, 0.028693410671093933]","[1.0, 0.0]"
"[0.038655430558377404, 0.2177313173274989, 0.0031575900869672767, -0.26317320493413937]","[0.0, 1.0]"
"[0.04301005690492738, 0.02256443768851693, -0.0021058740117155107, 0.030503985053223603]","[1.0, 0.0]"
"[0.04346134565869772, -0.1725272509115643, -0.0014957943106510387, 0.32252174257113153]","[1.0, 0.0]"
"[0.040010800640466436, 0.022615968410094, 0.004954640540771592, 0.029367477685409427]","[0.0, 1.0]"
"[0.040463120008668314, 0.2176665178127415, 0.005541990094479781, -0.2617480969233458]","[0.0, 1.0]"
"[0.04481645036492314, 0.022465897080720554, 0.00030702815601286494, 0.03267767444018588]","[1.0, 0.0]"
"[0.04526576830653755, -0.17266045570583358, 0.0009605816448165825, 0.32545745610108895]","[1.0, 0.0]"
"[0.04181255919242088, 0.02244780546834113, 0.007469730766838362, 0.03307761032225787]","[0.0, 1.0]"
"[0.0422615153017877, 0.2174618456069319, 0.00813128297328352, -0.25723920861974703]","[0.0, 1.0]"
"[0.04661075221392634, 0.022224754478124636, 0.002986498800888579, 0.03799731749779006]","[1.0, 0.0]"
"[0.04705524730348883, 0.21730375208316552, 0.0037464451508443805, -0.2537418446106958]","[0.0, 1.0]"
"[0.05140132234515214, 0.022128507637772382, -0.001328391741369536, 0.040120419769477667]","[1.0, 0.0]"
"[0.05184389249790759, -0.17297436941723385, -0.0005259833459799827, 0.3323839300824189]","[1.0, 0.0]"
"[0.04838440510956291, 0.022155064528905005, 0.006121695255668396, 0.03953518055478139]","[0.0, 1.0]"
"[0.04882750640014101, 0.21718869841622104, 0.0069123988667640236, -0.251210021442862]","[0.0, 1.0]"
"[0.05317128036846543, 0.02196872452852175, 0.0018881984379067835, 0.04364517260756973]","[1.0, 0.0]"
"[0.05361065485903587, -0.17318025173688878, 0.002761101890058178, 0.336923245194209]","[1.0, 0.0]"
"[0.050147049824298094, 0.021902298407084547, 0.009499566793942359, 0.04511229833751479]","[0.0, 1.0]"
"[0.050585095792439784, 0.21688675153938647, 0.010401812760692655, -0.2445583540216757]","[0.0, 1.0]"
"[0.05492283082322751, 0.02161778666832123, 0.0055106456802591405, 0.0513873254916376]","[1.0, 0.0]"
"[0.05535518655659394, 0.21666028958272812, 0.006538392190091892, -0.23955186508767673]","[0.0, 1.0]"
"[0.0596883923482485, 0.02144554761628617, 0.0017473548883383573, 0.055186262335245984]","[1.0, 0.0]"
"[0.06011730330057422, 0.21654240086617083, 0.002851080135043277, -0.23694484870447402]","[0.0, 1.0]"
"[0.06444815131789763, 0.02137983344872968, -0.0018878168390462032, 0.05663602903928516]","[1.0, 0.0]"
"[0.06487574798687223, -0.17371499881195807, -0.0007550962582605, 0.34872273814256693]","[1.0, 0.0]"
"[0.061401448010633075, 0.021417683862156617, 0.006219358504590839, 0.05580179929671231]","[0.0, 1.0]"
"[0.061829801687876204, 0.21644990958523358, 0.007335394490525085, -0.23491240174723693]","[0.0, 1.0]"
