observation,action
"[0.011923174373805523, -0.2041015326976776, -0.04712343588471413, 0.28384533524513245]","[1.0, 0.0]"
"[0.007841143757104874, -0.3985207974910736, -0.04144652932882309, 0.5613013505935669]","[1.0, 0.0]"
"[-0.00012927237548865378, -0.5930373072624207, -0.030220501124858856, 0.8406437635421753]","[0.0, 1.0]"
"[-0.011990019120275974, -0.397516131401062, -0.013407625257968903, 0.538612425327301]","[1.0, 0.0]"
"[-0.019940342754125595, -0.59244704246521, -0.002635377459228039, 0.8270407915115356]","[0.0, 1.0]"
"[-0.03178928419947624, -0.3972891569137573, 0.013905438594520092, 0.5335301756858826]","[1.0, 0.0]"
"[-0.03973506763577461, -0.5926039218902588, 0.024576041847467422, 0.8305619955062866]","[0.0, 1.0]"
"[-0.051587145775556564, -0.39782631397247314, 0.04118728265166283, 0.5457084774971008]","[1.0, 0.0]"
"[-0.0595436692237854, -0.5935020446777344, 0.05210145190358162, 0.8510788083076477]","[0.0, 1.0]"
"[-0.07141371071338654, -0.399127721786499, 0.0691230297088623, 0.5752238631248474]","[0.0, 1.0]"
"[-0.07939626276493073, -0.20503941178321838, 0.08062750846147537, 0.30509260296821594]","[0.0, 1.0]"
"[-0.083497054874897, -0.011153478175401688, 0.08672935515642166, 0.038887325674295425]","[0.0, 1.0]"
"[-0.0837201252579689, 0.18262462317943573, 0.08750710636377335, -0.22522082924842834]","[0.0, 1.0]"
"[-0.08006763458251953, 0.37639400362968445, 0.08300268650054932, -0.48906853795051575]","[0.0, 1.0]"
"[-0.07253975421190262, 0.5702528953552246, 0.07322131842374802, -0.7544809579849243]","[1.0, 0.0]"
"[-0.061134692281484604, 0.3742019832134247, 0.05813169851899147, -0.43968474864959717]","[0.0, 1.0]"
"[-0.05365065485239029, 0.5684551000595093, 0.049338001757860184, -0.7134911417961121]","[1.0, 0.0]"
"[-0.04228155314922333, 0.3726860582828522, 0.03506818041205406, -0.4056954085826874]","[1.0, 0.0]"
"[-0.034827832132577896, 0.177084818482399, 0.026954272761940956, -0.10216599702835083]","[1.0, 0.0]"
"[-0.03128613531589508, -0.018412848934531212, 0.024910952895879745, 0.1988975703716278]","[0.0, 1.0]"
"[-0.031654391437768936, 0.1763441115617752, 0.028888903558254242, -0.0858241617679596]","[0.0, 1.0]"
"[-0.028127508237957954, 0.37104031443595886, 0.027172420173883438, -0.3692544400691986]","[0.0, 1.0]"
"[-0.020706702023744583, 0.5657658576965332, 0.01978733204305172, -0.6532472372055054]","[1.0, 0.0]"
"[-0.009391386061906815, 0.37037402391433716, 0.00672238739207387, -0.35439977049827576]","[0.0, 1.0]"
"[-0.0019839054439216852, 0.5653997659683228, -0.0003656082844827324, -0.6449553966522217]","[0.0, 1.0]"
"[0.009324089623987675, 0.7605267763137817, -0.013264715671539307, -0.937753438949585]","[1.0, 0.0]"
"[0.024534625932574272, 0.5655862092971802, -0.032019782811403275, -0.6492679715156555]","[1.0, 0.0]"
"[0.035846348851919174, 0.37092456221580505, -0.04500514268875122, -0.36683738231658936]","[1.0, 0.0]"
"[0.04326483979821205, 0.1764700710773468, -0.05234188959002495, -0.08867804706096649]","[1.0, 0.0]"
"[0.04679424315690994, -0.017864065244793892, -0.054115451872348785, 0.1870424598455429]","[0.0, 1.0]"
"[0.046436961740255356, 0.1779886931180954, -0.050374604761600494, -0.12220880389213562]","[1.0, 0.0]"
"[0.04999673366546631, -0.016376707702875137, -0.05281877890229225, 0.1541655957698822]","[0.0, 1.0]"
"[0.04966920241713524, 0.17946016788482666, -0.04973546788096428, -0.15470156073570251]","[1.0, 0.0]"
"[0.05325840413570404, -0.01491568610072136, -0.052829500287771225, 0.12188548594713211]","[1.0, 0.0]"
"[0.05296009033918381, -0.20924250781536102, -0.0503917895257473, 0.39744439721107483]","[1.0, 0.0]"
"[0.048775240778923035, -0.40361467003822327, -0.04244289919734001, 0.6738236546516418]","[1.0, 0.0]"
"[0.0407029464840889, -0.5981218218803406, -0.028966428712010384, 0.9528471231460571]","[0.0, 1.0]"
"[0.02874051034450531, -0.4026223421096802, -0.009909485466778278, 0.6512060165405273]","[0.0, 1.0]"
"[0.02068806253373623, -0.2073637843132019, 0.003114634659141302, 0.35541921854019165]","[1.0, 0.0]"
"[0.016540788114070892, -0.40252989530563354, 0.010223018936812878, 0.6490826606750488]","[0.0, 1.0]"
"[0.008490189909934998, -0.20755182206630707, 0.02320467121899128, 0.3596363365650177]","[0.0, 1.0]"
"[0.004339153412729502, -0.012767290696501732, 0.03039739839732647, 0.07435975223779678]","[0.0, 1.0]"
"[0.004083807580173016, 0.18190598487854004, 0.03188459202647209, -0.20857980847358704]","[1.0, 0.0]"
"[0.0077219270169734955, -0.01365702599287033, 0.027712997049093246, 0.0939880982041359]","[0.0, 1.0]"
"[0.007448786869645119, 0.18105697631835938, 0.029592759907245636, -0.1898241937160492]","[0.0, 1.0]"
"[0.01106992643326521, 0.3757433593273163, 0.025796275585889816, -0.4730268716812134]","[0.0, 1.0]"
"[0.01858479343354702, 0.5704916715621948, 0.016335738822817802, -0.7574688792228699]","[1.0, 0.0]"
"[0.029994625598192215, 0.3751484155654907, 0.0011863603722304106, -0.4596906304359436]","[0.0, 1.0]"
"[0.03749759495258331, 0.5702536106109619, -0.008007452823221684, -0.7519993782043457]","[1.0, 0.0]"
"[0.04890266805887222, 0.3752429783344269, -0.023047439754009247, -0.4618470072746277]","[0.0, 1.0]"
"[0.05640752613544464, 0.570682942867279, -0.03228437900543213, -0.7617044448852539]","[1.0, 0.0]"
"[0.06782118231058121, 0.37602025270462036, -0.047518469393253326, -0.47935253381729126]","[0.0, 1.0]"
"[0.0753415897488594, 0.5717796683311462, -0.057105518877506256, -0.7866253852844238]","[1.0, 0.0]"
"[0.08677718043327332, 0.37748679518699646, -0.07283803075551987, -0.5124410390853882]","[0.0, 1.0]"
"[0.0943269208073616, 0.573555052280426, -0.08308684825897217, -0.82715904712677]","[1.0, 0.0]"
"[0.10579802095890045, 0.379661500453949, -0.09963002800941467, -0.5617215037345886]","[0.0, 1.0]"
"[0.11339125037193298, 0.5760300755500793, -0.11086446046829224, -0.8840565085411072]","[0.0, 1.0]"
"[0.1249118521809578, 0.7724686861038208, -0.1285455822944641, -1.20943284034729]","[0.0, 1.0]"
"[0.1403612196445465, 0.968994677066803, -0.15273424983024597, -1.539478063583374]","[1.0, 0.0]"
"[0.1597411185503006, 0.7760043740272522, -0.18352380394935608, -1.298092007637024]","[1.0, 0.0]"
"[0.029598398134112358, -0.016562525182962418, -0.03970029205083847, -0.003022383665665984]","[1.0, 0.0]"
"[0.029267147183418274, -0.21109329164028168, -0.03976074233651161, 0.27687501907348633]","[0.0, 1.0]"
"[0.025045281276106834, -0.015427310019731522, -0.03422323986887932, -0.028078559786081314]","[0.0, 1.0]"
"[0.024736734107136726, 0.1801682859659195, -0.03478481248021126, -0.3313598334789276]","[1.0, 0.0]"
"[0.02834010124206543, -0.01444170344620943, -0.04141200706362724, -0.049846101552248]","[1.0, 0.0]"
"[0.028051266446709633, -0.2089461386203766, -0.042408932000398636, 0.22948874533176422]","[0.0, 1.0]"
"[0.023872343823313713, -0.013244620524346828, -0.03781915456056595, -0.07626406103372574]","[1.0, 0.0]"
"[0.02360745146870613, -0.2078045755624771, -0.039344437420368195, 0.2042509913444519]","[1.0, 0.0]"
"[0.019451359286904335, -0.40234240889549255, -0.035259418189525604, 0.4842676818370819]","[0.0, 1.0]"
"[0.011404511518776417, -0.206741064786911, -0.025574063882231712, 0.18068388104438782]","[0.0, 1.0]"
"[0.007269690278917551, -0.011262677609920502, -0.021960385143756866, -0.11995577812194824]","[1.0, 0.0]"
"[0.007044436410069466, -0.20606322586536407, -0.024359501898288727, 0.16571874916553497]","[0.0, 1.0]"
"[0.0029231722000986338, -0.010601194575428963, -0.021045126020908356, -0.13454829156398773]","[1.0, 0.0]"
"[0.0027111482340842485, -0.20541547238826752, -0.023736093193292618, 0.15142160654067993]","[0.0, 1.0]"
"[-0.001397161278873682, -0.009961829520761967, -0.020707659423351288, -0.1486540287733078]","[1.0, 0.0]"
"[-0.001596397953107953, -0.20478121936321259, -0.02368074096739292, 0.1374247819185257]","[1.0, 0.0]"
"[-0.0056920223869383335, -0.39955613017082214, -0.02093224599957466, 0.4225437343120575]","[1.0, 0.0]"
"[-0.013683144934475422, -0.5943753719329834, -0.012481370009481907, 0.7085549831390381]","[0.0, 1.0]"
"[-0.02557065151631832, -0.3990827798843384, 0.0016897289315238595, 0.41196945309638977]","[1.0, 0.0]"
"[-0.03355230763554573, -0.5942286252975464, 0.009929117746651173, 0.7051846385002136]","[0.0, 1.0]"
"[-0.045436881482601166, -0.3992456793785095, 0.02403281070291996, 0.41564369201660156]","[0.0, 1.0]"
"[-0.05342179536819458, -0.20447242259979248, 0.03234568238258362, 0.1306331604719162]","[1.0, 0.0]"
"[-0.05751124396920204, -0.40004244446754456, 0.03495834767818451, 0.43334269523620605]","[0.0, 1.0]"
"[-0.06551209092140198, -0.20543241500854492, 0.043625202029943466, 0.15188169479370117]","[0.0, 1.0]"
"[-0.06962074339389801, -0.010961408726871014, 0.0466628335416317, -0.12672555446624756]","[1.0, 0.0]"
"[-0.0698399692773819, -0.20671971142292023, 0.04412832483649254, 0.18030616641044617]","[0.0, 1.0]"
"[-0.0739743635058403, -0.01225608866661787, 0.047734446823596954, -0.09813578426837921]","[1.0, 0.0]"
"[-0.0742194801568985, -0.20802852511405945, 0.04577173292636871, 0.20921696722507477]","[0.0, 1.0]"
"[-0.0783800557255745, -0.013589915819466114, 0.0499560721218586, -0.06868328154087067]","[1.0, 0.0]"
"[-0.07865185290575027, -0.20939116179943085, 0.04858240485191345, 0.2393331527709961]","[0.0, 1.0]"
"[-0.08283967524766922, -0.014995692297816277, 0.05336906760931015, -0.03763839229941368]","[1.0, 0.0]"
"[-0.08313959091901779, -0.21084073185920715, 0.05261630192399025, 0.27139395475387573]","[0.0, 1.0]"
"[-0.08735640347003937, -0.016507532447576523, 0.058044180274009705, -0.004240367095917463]","[0.0, 1.0]"
"[-0.08768655359745026, 0.17773601412773132, 0.05795937404036522, -0.27805960178375244]","[1.0, 0.0]"
"[-0.08413183689117432, -0.01816282793879509, 0.05239817872643471, 0.03232576325535774]","[0.0, 1.0]"
"[-0.08449508994817734, 0.17617008090019226, 0.053044695407152176, -0.2433755099773407]","[1.0, 0.0]"
"[-0.08097168803215027, -0.019667837768793106, 0.04817718639969826, 0.06555601209402084]","[1.0, 0.0]"
"[-0.08136504888534546, -0.21544621884822845, 0.04948830604553223, 0.3730414807796478]","[0.0, 1.0]"
"[-0.0856739729642868, -0.021060939878225327, 0.05694913491606712, 0.09636414051055908]","[1.0, 0.0]"
"[-0.08609519153833389, -0.2169509083032608, 0.05887641757726669, 0.40645673871040344]","[1.0, 0.0]"
"[-0.09043420851230621, -0.41285616159439087, 0.06700555235147476, 0.7171051502227783]","[0.0, 1.0]"
"[-0.09869132936000824, -0.2187223881483078, 0.08134765177965164, 0.4462428092956543]","[0.0, 1.0]"
"[-0.10306578129529953, -0.02483982965350151, 0.09027250856161118, 0.18027053773403168]","[0.0, 1.0]"
"[-0.10356257855892181, 0.16888216137886047, 0.09387791901826859, -0.08262516558170319]","[1.0, 0.0]"
"[-0.10018493235111237, -0.027451377362012863, 0.09222541749477386, 0.23813796043395996]","[0.0, 1.0]"
"[-0.10073395818471909, 0.16624030470848083, 0.09698817878961563, -0.02408900111913681]","[0.0, 1.0]"
"[-0.09740915149450302, 0.35984721779823303, 0.09650639444589615, -0.28466469049453735]","[1.0, 0.0]"
"[-0.09021221101284027, 0.16349081695079803, 0.09081310033798218, 0.03682824969291687]","[0.0, 1.0]"
"[-0.0869423896074295, 0.35720106959342957, 0.09154967218637466, -0.22587743401527405]","[0.0, 1.0]"
"[-0.0797983705997467, 0.5509034991264343, 0.08703211694955826, -0.4883362650871277]","[0.0, 1.0]"
"[-0.06878030300140381, 0.7446966767311096, 0.07726539671421051, -0.7523705959320068]","[1.0, 0.0]"
"[-0.05388636887073517, 0.548599123954773, 0.06221798062324524, -0.43640848994255066]","[1.0, 0.0]"
"[-0.042914386838674545, 0.3526541590690613, 0.0534898117184639, -0.12477945536375046]","[0.0, 1.0]"
"[-0.0358613021671772, 0.5469706058502197, 0.05099422484636307, -0.40011876821517944]","[0.0, 1.0]"
"[-0.02492189034819603, 0.741333544254303, 0.042991846799850464, -0.6762983202934265]","[0.0, 1.0]"
"[-0.010095220059156418, 0.9358325600624084, 0.02946588210761547, -0.9551416039466858]","[1.0, 0.0]"
"[0.008621430955827236, 0.7403268814086914, 0.010363050736486912, -0.6533486843109131]","[1.0, 0.0]"
"[0.023427968844771385, 0.5450621843338013, -0.002703923499211669, -0.3574206531047821]","[1.0, 0.0]"
"[0.034329213201999664, 0.3499787747859955, -0.009852336719632149, -0.06559158116579056]","[1.0, 0.0]"
"[0.0413287878036499, 0.15499946475028992, -0.011164168827235699, 0.22396665811538696]","[1.0, 0.0]"
"[0.04442877694964409, -0.039961159229278564, -0.006684835068881512, 0.513107180595398]","[1.0, 0.0]"
"[0.04362955316901207, -0.23498831689357758, 0.003577308263629675, 0.8036760687828064]","[0.0, 1.0]"
"[0.038929786533117294, -0.039915602654218674, 0.019650829955935478, 0.5121206045150757]","[0.0, 1.0]"
"[0.0381314754486084, 0.15492412447929382, 0.029893241822719574, 0.22569438815116882]","[0.0, 1.0]"
"[0.041229959577322006, 0.34960636496543884, 0.034407127648591995, -0.05741121992468834]","[1.0, 0.0]"
"[0.04822208732366562, 0.1540084183216095, 0.03325890377163887, 0.24592576920986176]","[0.0, 1.0]"
"[0.05130225419998169, 0.34863993525505066, 0.03817741945385933, -0.03608376160264015]","[0.0, 1.0]"
"[0.05827505141496658, 0.5431942343711853, 0.03745574504137039, -0.3164810836315155]","[1.0, 0.0]"
"[0.06913893669843674, 0.3475593328475952, 0.031126122921705246, -0.012225166894495487]","[1.0, 0.0]"
"[0.07609012722969055, 0.152005136013031, 0.030881619080901146, 0.2901136577129364]","[0.0, 1.0]"
"[0.07913022488355637, 0.3466734290122986, 0.03668389096856117, 0.007328171748667955]","[0.0, 1.0]"
"[0.0860636979341507, 0.5412505865097046, 0.03683045506477356, -0.2735585868358612]","[1.0, 0.0]"
"[0.0968887060880661, 0.34562304615974426, 0.03135928511619568, 0.03050949238240719]","[0.0, 1.0]"
"[0.1038011685013771, 0.5402815937995911, 0.031969472765922546, -0.2521166205406189]","[1.0, 0.0]"
"[0.11460679769515991, 0.3447180390357971, 0.026927141472697258, 0.05047618970274925]","[1.0, 0.0]"
"[0.12150116264820099, 0.1492205411195755, 0.02793666534125805, 0.3515317738056183]","[1.0, 0.0]"
"[0.1244855746626854, -0.04628732427954674, 0.03496729955077171, 0.6528914570808411]","[1.0, 0.0]"
"[0.12355982512235641, -0.24187831580638885, 0.04802512750029564, 0.956376850605011]","[0.0, 1.0]"
"[0.11872225999832153, -0.047434013336896896, 0.06715266406536102, 0.6791606545448303]","[1.0, 0.0]"
"[0.11777357757091522, -0.24342137575149536, 0.08073587715625763, 0.9922071695327759]","[0.0, 1.0]"
"[0.11290515214204788, -0.04946710914373398, 0.10058002173900604, 0.7259339690208435]","[0.0, 1.0]"
"[0.11191581189632416, 0.1441308856010437, 0.11509869992733002, 0.4665253460407257]","[1.0, 0.0]"
"[0.11479842662811279, -0.05241314321756363, 0.12442921102046967, 0.7931550741195679]","[1.0, 0.0]"
"[0.1137501671910286, -0.24900349974632263, 0.14029231667518616, 1.122248649597168]","[0.0, 1.0]"
"[0.10877009481191635, -0.055971600115299225, 0.16273728013038635, 0.8766562938690186]","[0.0, 1.0]"
"[0.10765065997838974, 0.1366090327501297, 0.18027040362358093, 0.6392359137535095]","[0.0, 1.0]"
"[0.11038284003734589, 0.3288206458091736, 0.19305512309074402, 0.40830352902412415]","[1.0, 0.0]"
"[0.11695925146341324, 0.1315607726573944, 0.20122119784355164, 0.7551027536392212]","[1.0, 0.0]"
"[-0.0004098732315469533, 0.04155198857188225, -0.025493469089269638, 0.04084566980600357]","[0.0, 1.0]"
"[0.000421166536398232, 0.2370300590991974, -0.024676555767655373, -0.2597704231739044]","[1.0, 0.0]"
"[0.005161767825484276, 0.042268913239240646, -0.02987196482717991, 0.025028178468346596]","[1.0, 0.0]"
"[0.006007146090269089, -0.15241219103336334, -0.02937140129506588, 0.30813851952552795]","[0.0, 1.0]"
"[0.002958902157843113, 0.043115682899951935, -0.023208631202578545, 0.0063392408192157745]","[1.0, 0.0]"
"[0.0038212158251553774, -0.15166586637496948, -0.02308184653520584, 0.29161015152931213]","[1.0, 0.0]"
"[0.0007878984324634075, -0.3464512228965759, -0.017249641939997673, 0.5769249200820923]","[0.0, 1.0]"
"[-0.0061411261558532715, -0.1510917991399765, -0.0057111443020403385, 0.2788582146167755]","[0.0, 1.0]"
"[-0.009162962436676025, 0.044111158698797226, -0.00013397981820162386, -0.015620509162545204]","[0.0, 1.0]"
"[-0.008280739188194275, 0.2392350286245346, -0.0004463900113478303, -0.3083457052707672]","[0.0, 1.0]"
"[-0.0034960382618010044, 0.43436333537101746, -0.006613303907215595, -0.6011694073677063]","[1.0, 0.0]"
"[0.005191228352487087, 0.23933452367782593, -0.018636692315340042, -0.310576856136322]","[1.0, 0.0]"
"[0.009977919049561024, 0.04448298364877701, -0.024848228320479393, -0.02382916584610939]","[0.0, 1.0]"
"[0.010867578908801079, 0.23995231091976166, -0.025324812158942223, -0.324247270822525]","[0.0, 1.0]"
"[0.015666624531149864, 0.4354255199432373, -0.03180975839495659, -0.6248077750205994]","[1.0, 0.0]"
"[0.024375135079026222, 0.24076175689697266, -0.044305913150310516, -0.3423103392124176]","[0.0, 1.0]"
"[0.029190370813012123, 0.4364851415157318, -0.051152121275663376, -0.6486289501190186]","[1.0, 0.0]"
"[0.03792007267475128, 0.2421116977930069, -0.064124695956707, -0.3724823296070099]","[1.0, 0.0]"
"[0.042762305587530136, 0.04795653373003006, -0.07157434523105621, -0.1006878912448883]","[0.0, 1.0]"
"[0.04372143745422363, 0.24402739107608795, -0.07358810305595398, -0.41506606340408325]","[1.0, 0.0]"
"[0.04860198497772217, 0.05002136528491974, -0.08188942074775696, -0.14645998179912567]","[0.0, 1.0]"
"[0.049602411687374115, 0.24621471762657166, -0.08481862396001816, -0.4638124406337738]","[0.0, 1.0]"
"[0.05452670902013779, 0.4424264430999756, -0.09409487247467041, -0.7819787263870239]","[1.0, 0.0]"
"[0.06337523460388184, 0.24871507287025452, -0.109734445810318, -0.5203201770782471]","[0.0, 1.0]"
"[0.06834954023361206, 0.44519683718681335, -0.12014085054397583, -0.8454673290252686]","[1.0, 0.0]"
"[0.07725347578525543, 0.25190091133117676, -0.13705019652843475, -0.5928499102592468]","[1.0, 0.0]"
"[0.08229149132966995, 0.058936651796102524, -0.14890719950199127, -0.34628430008888245]","[1.0, 0.0]"
"[0.08347022533416748, -0.13378815352916718, -0.15583288669586182, -0.10401330143213272]","[0.0, 1.0]"
"[0.08079446107149124, 0.06318385154008865, -0.15791314840316772, -0.4415208101272583]","[1.0, 0.0]"
"[0.0820581391453743, -0.12939229607582092, -0.16674356162548065, -0.20248448848724365]","[1.0, 0.0]"
"[0.07947029173374176, -0.3217858374118805, -0.17079325020313263, 0.03330743685364723]","[1.0, 0.0]"
"[0.07303457707166672, -0.5140994191169739, -0.17012710869312286, 0.26761117577552795]","[1.0, 0.0]"
"[0.06275258958339691, -0.7064366936683655, -0.16477487981319427, 0.5021755695343018]","[1.0, 0.0]"
"[0.04862385615706444, -0.898899495601654, -0.1547313630580902, 0.7387346625328064]","[1.0, 0.0]"
"[0.030645865947008133, -1.0915848016738892, -0.13995668292045593, 0.9789998531341553]","[1.0, 0.0]"
"[0.008814169093966484, -1.2845813035964966, -0.12037667632102966, 1.2246508598327637]","[0.0, 1.0]"
"[-0.01687745749950409, -1.088132619857788, -0.09588366001844406, 0.896804928779602]","[1.0, 0.0]"
"[-0.038640111684799194, -1.2818330526351929, -0.07794756442308426, 1.1578744649887085]","[0.0, 1.0]"
"[-0.06427676975727081, -1.0857865810394287, -0.05479007214307785, 0.8418042063713074]","[0.0, 1.0]"
"[-0.08599250763654709, -0.889961302280426, -0.03795398771762848, 0.5324068069458008]","[1.0, 0.0]"
"[-0.1037917286157608, -1.0845293998718262, -0.027305852621793747, 0.8128930330276489]","[0.0, 1.0]"
"[-0.12548232078552246, -0.8890443444252014, -0.011047991923987865, 0.5117477774620056]","[1.0, 0.0]"
"[-0.14326320588588715, -1.0840089321136475, -0.0008130364003591239, 0.8009288311004639]","[0.0, 1.0]"
"[-0.1649433821439743, -0.8888758420944214, 0.015205539762973785, 0.5079902410507202]","[0.0, 1.0]"
"[-0.18272089958190918, -0.6939713954925537, 0.025365343317389488, 0.2201376110315323]","[1.0, 0.0]"
"[-0.19660033285617828, -0.8894466161727905, 0.029768096283078194, 0.520712673664093]","[1.0, 0.0]"
"[-0.21438926458358765, -1.0849746465682983, 0.04018234834074974, 0.8226253390312195]","[1.0, 0.0]"
"[-0.23608875274658203, -1.2806226015090942, 0.05663485825061798, 1.1276708841323853]","[0.0, 1.0]"
"[-0.26170119643211365, -1.0862865447998047, 0.079188272356987, 0.8532757759094238]","[1.0, 0.0]"
"[-0.2834269404411316, -1.282393455505371, 0.09625378996133804, 1.1697713136672974]","[1.0, 0.0]"
"[-0.3090748190879822, -1.4786263704299927, 0.11964921653270721, 1.4910131692886353]","[1.0, 0.0]"
"[-0.33864733576774597, -1.674984335899353, 0.14946947991847992, 1.8185373544692993]","[1.0, 0.0]"
"[-0.3721470236778259, -1.8714189529418945, 0.18584023416042328, 2.153684616088867]","[0.0, 1.0]"
"[-0.010914776474237442, -0.01560806855559349, 0.005879044067114592, -0.02755877561867237]","[0.0, 1.0]"
"[-0.011226938106119633, 0.1794290840625763, 0.005327868741005659, -0.31838101148605347]","[1.0, 0.0]"
"[-0.0076383561827242374, -0.015768345445394516, -0.001039751572534442, -0.024022644385695457]","[1.0, 0.0]"
"[-0.007953722961246967, -0.21087537705898285, -0.0015202044742181897, 0.26833203434944153]","[0.0, 1.0]"
"[-0.012171230278909206, -0.015731757506728172, 0.003846436506137252, -0.02482997439801693]","[0.0, 1.0]"
"[-0.012485865503549576, 0.179334819316864, 0.00334983691573143, -0.3162968158721924]","[0.0, 1.0]"
"[-0.00889916904270649, 0.37440890073776245, -0.0029760997276753187, -0.6079214811325073]","[0.0, 1.0]"
"[-0.0014109914191067219, 0.5695723295211792, -0.015134528279304504, -0.9015402793884277]","[0.0, 1.0]"
"[0.009980455040931702, 0.764896035194397, -0.0331653356552124, -1.198941707611084]","[1.0, 0.0]"
"[0.025278376415371895, 0.5702185034751892, -0.0571441687643528, -0.916834831237793]","[0.0, 1.0]"
"[0.036682747304439545, 0.7660646438598633, -0.0754808634519577, -1.226915717124939]","[1.0, 0.0]"
"[0.05200403928756714, 0.5719910860061646, -0.1000191792845726, -0.9588046073913574]","[1.0, 0.0]"
"[0.0634438619017601, 0.3783457279205322, -0.11919526755809784, -0.6991448402404785]","[1.0, 0.0]"
"[0.0710107758641243, 0.18506035208702087, -0.13317815959453583, -0.44623440504074097]","[1.0, 0.0]"
"[0.07471198588609695, -0.007950916886329651, -0.14210285246372223, -0.1983199566602707]","[1.0, 0.0]"
"[0.07455296814441681, -0.20078465342521667, -0.1460692584514618, 0.046377334743738174]","[1.0, 0.0]"
"[0.070537269115448, -0.39354294538497925, -0.14514170587062836, 0.28964388370513916]","[0.0, 1.0]"
"[0.06266641616821289, -0.19668170809745789, -0.1393488347530365, -0.04506509006023407]","[1.0, 0.0]"
"[0.0587327778339386, -0.38955897092819214, -0.14025013148784637, 0.20061025023460388]","[0.0, 1.0]"
"[0.050941597670316696, -0.19273881614208221, -0.13623791933059692, -0.13281962275505066]","[1.0, 0.0]"
"[0.04708682373166084, -0.385672926902771, -0.13889431953430176, 0.11396978795528412]","[0.0, 1.0]"
"[0.03937336429953575, -0.18886233866214752, -0.13661491870880127, -0.21910683810710907]","[1.0, 0.0]"
"[0.03559611737728119, -0.3817938566207886, -0.14099706709384918, 0.027554070577025414]","[1.0, 0.0]"
"[0.027960240840911865, -0.5746418237686157, -0.14044597744941711, 0.2726394832134247]","[1.0, 0.0]"
"[0.01646740362048149, -0.7675095796585083, -0.13499319553375244, 0.5179370045661926]","[1.0, 0.0]"
"[0.0011172128142789006, -0.9604983925819397, -0.12463444471359253, 0.7652190923690796]","[0.0, 1.0]"
"[-0.01809275522828102, -0.7639008164405823, -0.10933006554841995, 0.43606236577033997]","[1.0, 0.0]"
"[-0.03337077051401138, -0.9573190212249756, -0.10060881823301315, 0.6923784017562866]","[1.0, 0.0]"
"[-0.05251714959740639, -1.150911808013916, -0.08676125109195709, 0.9517701268196106]","[0.0, 1.0]"
"[-0.07553538680076599, -0.9547362327575684, -0.06772585213184357, 0.6331377029418945]","[0.0, 1.0]"
"[-0.09463011473417282, -0.758738100528717, -0.055063094943761826, 0.31991833448410034]","[1.0, 0.0]"
"[-0.10980487614870071, -0.9530344009399414, -0.048664726316928864, 0.5947406888008118]","[0.0, 1.0]"
"[-0.1288655698299408, -0.7572662830352783, -0.036769915372133255, 0.28713443875312805]","[1.0, 0.0]"
"[-0.14401088654994965, -0.951845109462738, -0.03102722577750683, 0.5679974555969238]","[1.0, 0.0]"
"[-0.16304779052734375, -1.1465184688568115, -0.01966727524995804, 0.8507463335990906]","[1.0, 0.0]"
"[-0.18597815930843353, -1.3413667678833008, -0.002652349416166544, 1.1371805667877197]","[0.0, 1.0]"
"[-0.21280549466609955, -1.1462101936340332, 0.020091261714696884, 0.8436669111251831]","[0.0, 1.0]"
"[-0.23572969436645508, -0.9513681530952454, 0.036964599043130875, 0.5573692321777344]","[1.0, 0.0]"
"[-0.2547570765018463, -1.1469889879226685, 0.04811198264360428, 0.8614651560783386]","[0.0, 1.0]"
"[-0.2776968479156494, -0.9525540471076965, 0.0653412863612175, 0.5842897295951843]","[0.0, 1.0]"
"[-0.29674792289733887, -0.758405327796936, 0.0770270824432373, 0.3128848075866699]","[1.0, 0.0]"
"[-0.3119160234928131, -0.9545353055000305, 0.08328478038311005, 0.6288309693336487]","[0.0, 1.0]"
"[-0.3310067355632782, -0.7606683373451233, 0.09586139768362045, 0.3634958863258362]","[0.0, 1.0]"
"[-0.34622010588645935, -0.5670301914215088, 0.10313131660223007, 0.10251239687204361]","[1.0, 0.0]"
"[-0.3575606942176819, -0.7634673714637756, 0.10518155992031097, 0.4258694052696228]","[0.0, 1.0]"
"[-0.3728300631046295, -0.569980263710022, 0.11369895190000534, 0.16810907423496246]","[0.0, 1.0]"
"[-0.3842296600341797, -0.37665385007858276, 0.11706113070249557, -0.08665262162685394]","[1.0, 0.0]"
"[-0.39176273345947266, -0.5732422471046448, 0.11532808095216751, 0.24054929614067078]","[0.0, 1.0]"
"[-0.4032275676727295, -0.3799404501914978, 0.12013906240463257, -0.013645948842167854]","[1.0, 0.0]"
"[-0.4108263850212097, -0.5765621662139893, 0.11986614763736725, 0.3143967092037201]","[1.0, 0.0]"
"[-0.42235761880874634, -0.7731695175170898, 0.1261540800333023, 0.6423479914665222]","[1.0, 0.0]"
"[-0.43782103061676025, -0.9698031544685364, 0.1390010416507721, 0.9719454646110535]","[0.0, 1.0]"
"[-0.45721709728240967, -0.7767925262451172, 0.15843994915485382, 0.7259567975997925]","[0.0, 1.0]"
"[-0.4727529287338257, -0.5841746926307678, 0.1729590892791748, 0.48703572154045105]","[0.0, 1.0]"
"[-0.48443642258644104, -0.3918610215187073, 0.1826997995376587, 0.25346601009368896]","[0.0, 1.0]"
"[-0.4922736585140228, -0.19975394010543823, 0.1877691149711609, 0.023516755551099777]","[0.0, 1.0]"
