observation,action
"[-0.019237443804740906, -0.04051855579018593, -0.00882832519710064, 0.027468182146549225]","[1.0, 0.0]"
"[-0.020047813653945923, -0.23551279306411743, -0.008278961293399334, 0.31735265254974365]","[0.0, 1.0]"
"[-0.024758070707321167, -0.040273912250995636, -0.0019319085404276848, 0.022070374339818954]","[1.0, 0.0]"
"[-0.025563549250364304, -0.23536810278892517, -0.0014905011048540473, 0.3141431212425232]","[0.0, 1.0]"
"[-0.030270909890532494, -0.04022495076060295, 0.00479236152023077, 0.02099052630364895]","[0.0, 1.0]"
"[-0.031075410544872284, 0.15482795238494873, 0.00521217193454504, -0.270176500082016]","[1.0, 0.0]"
"[-0.02797885052859783, -0.04036799445748329, -0.0001913580927066505, 0.02414579503238201]","[0.0, 1.0]"
"[-0.02878621034324169, 0.15475669503211975, 0.00029155780794098973, -0.2685975134372711]","[1.0, 0.0]"
"[-0.02569107711315155, -0.04036941006779671, -0.0050803921185433865, 0.024177370592951775]","[1.0, 0.0]"
"[-0.02649846486747265, -0.2354181408882141, -0.004596844781190157, 0.31525304913520813]","[0.0, 1.0]"
"[-0.031206827610731125, -0.04023100808262825, 0.0017082162667065859, 0.021123988553881645]","[0.0, 1.0]"
"[-0.032011449337005615, 0.15486639738082886, 0.0021306960843503475, -0.27101948857307434]","[1.0, 0.0]"
"[-0.02891412004828453, -0.04028588905930519, -0.003289693733677268, 0.022334709763526917]","[1.0, 0.0]"
"[-0.02971983700990677, -0.2353605031967163, -0.002842999529093504, 0.3139778971672058]","[0.0, 1.0]"
"[-0.03442704677581787, -0.04019817337393761, 0.0034365581814199686, 0.020399726927280426]","[0.0, 1.0]"
"[-0.03523101285099983, 0.15487432479858398, 0.0038445526733994484, -0.27119696140289307]","[1.0, 0.0]"
"[-0.032133523374795914, -0.04030227288603783, -0.001579386182129383, 0.022696085274219513]","[1.0, 0.0]"
"[-0.032939571887254715, -0.23540154099464417, -0.0011254644487053156, 0.31488028168678284]","[0.0, 1.0]"
"[-0.03764760121703148, -0.040263574570417404, 0.005172140896320343, 0.021842630580067635]","[0.0, 1.0]"
"[-0.0384528711438179, 0.15478381514549255, 0.005608993582427502, -0.26920396089553833]","[1.0, 0.0]"
"[-0.035357195883989334, -0.04041772335767746, 0.00022491470735985786, 0.025242798030376434]","[0.0, 1.0]"
"[-0.03616555035114288, 0.15470100939273834, 0.0007297706324607134, -0.2673691511154175]","[1.0, 0.0]"
"[-0.03307152912020683, -0.04043135792016983, -0.0046176123432815075, 0.025543855503201485]","[1.0, 0.0]"
"[-0.03388015925884247, -0.23548679053783417, -0.004106735344976187, 0.31676629185676575]","[0.0, 1.0]"
"[-0.03858989477157593, -0.04030657932162285, 0.0022285906597971916, 0.022791089490056038]","[0.0, 1.0]"
"[-0.039396025240421295, 0.15478333830833435, 0.0026844125241041183, -0.269187867641449]","[1.0, 0.0]"
"[-0.036300357431173325, -0.04037681594491005, -0.002699344651773572, 0.024340536445379257]","[0.0, 1.0]"
"[-0.03710789605975151, 0.15478374063968658, -0.00221253396011889, -0.2691928446292877]","[1.0, 0.0]"
"[-0.03401222079992294, -0.040306564420461655, -0.007596390787512064, 0.022791419178247452]","[1.0, 0.0]"
"[-0.03481835126876831, -0.23531875014305115, -0.007140562403947115, 0.3130679428577423]","[0.0, 1.0]"
"[-0.03952472656965256, -0.04009581357240677, -0.0008792033768258989, 0.018141696229577065]","[1.0, 0.0]"
"[-0.040326643735170364, -0.23520514369010925, -0.0005163694731891155, 0.3105470836162567]","[0.0, 1.0]"
"[-0.04503074660897255, -0.040075842291116714, 0.005694572348147631, 0.017701363191008568]","[0.0, 1.0]"
"[-0.04583226144313812, 0.15496398508548737, 0.006048599723726511, -0.27317944169044495]","[1.0, 0.0]"
"[-0.04273298382759094, -0.04024374857544899, 0.0005850110319443047, 0.021405085921287537]","[0.0, 1.0]"
"[-0.04353785887360573, 0.15486980974674225, 0.0010131127201020718, -0.2710932195186615]","[1.0, 0.0]"
"[-0.04044046252965927, -0.04026658833026886, -0.0044087511487305164, 0.021909089758992195]","[1.0, 0.0]"
"[-0.04124579206109047, -0.23532503843307495, -0.0039705694653093815, 0.3131977617740631]","[0.0, 1.0]"
"[-0.045952294021844864, -0.04014674574136734, 0.0022933855652809143, 0.019265279173851013]","[0.0, 1.0]"
"[-0.04675522819161415, 0.15494224429130554, 0.002678690943866968, -0.2726931869983673]","[1.0, 0.0]"
"[-0.04365638270974159, -0.04021783173084259, -0.002775172470137477, 0.020833414047956467]","[1.0, 0.0]"
"[-0.04446073994040489, -0.23529987037181854, -0.002358504105359316, 0.312639445066452]","[0.0, 1.0]"
"[-0.049166738986968994, -0.04014440253376961, 0.0038942848332226276, 0.019213659688830376]","[0.0, 1.0]"
"[-0.0499696247279644, 0.1549214869737625, 0.00427855784073472, -0.2722380459308624]","[1.0, 0.0]"
"[-0.04687119647860527, -0.04026125371456146, -0.0011662027100101113, 0.021791288629174232]","[0.0, 1.0]"
"[-0.04767642170190811, 0.15487739443778992, -0.0007303769234567881, -0.2712593674659729]","[1.0, 0.0]"
"[-0.04457887262105942, -0.040234122425317764, -0.006155563984066248, 0.021193111315369606]","[1.0, 0.0]"
"[-0.04538355767726898, -0.2352672517299652, -0.005731701850891113, 0.31192755699157715]","[0.0, 1.0]"
"[-0.050088901072740555, -0.040064118802547455, 0.0005068490863777697, 0.01744254119694233]","[0.0, 1.0]"
"[-0.05089018493890762, 0.15505056083202362, 0.0008556998800486326, -0.2750804126262665]","[1.0, 0.0]"
"[-0.04778917133808136, -0.040083590894937515, -0.00464590871706605, 0.017872268334031105]","[1.0, 0.0]"
"[-0.04859084263443947, -0.23513861000537872, -0.0042884633876383305, 0.30908575654029846]","[0.0, 1.0]"
"[-0.0532936155796051, -0.03995581716299057, 0.001893251552246511, 0.015053443610668182]","[0.0, 1.0]"
"[-0.054092731326818466, 0.15513893961906433, 0.002194320550188422, -0.2770315408706665]","[1.0, 0.0]"
"[-0.05098995566368103, -0.04001425579190254, -0.003346310229972005, 0.01634266786277294]","[1.0, 0.0]"
"[-0.05179023742675781, -0.235088050365448, -0.003019456984475255, 0.3079679310321808]","[0.0, 1.0]"
"[-0.056492000818252563, -0.03992320969700813, 0.00313990144059062, 0.014334267005324364]","[0.0, 1.0]"
"[-0.057290464639663696, 0.1551535725593567, 0.0034265867434442043, -0.2773563265800476]","[1.0, 0.0]"
"[-0.05418739467859268, -0.04001709818840027, -0.0021205400116741657, 0.016405366361141205]","[1.0, 0.0]"
"[-0.05498773604631424, -0.23510856926441193, -0.0017924326239153743, 0.30841848254203796]","[0.0, 1.0]"
"[-0.05968990549445152, -0.03996112942695618, 0.004375936929136515, 0.015170811675488949]","[0.0, 1.0]"
"[-0.06048912927508354, 0.15509779751300812, 0.004679353442043066, -0.27612826228141785]","[1.0, 0.0]"
"[-0.05738717317581177, -0.04009060561656952, -0.0008432116592302918, 0.018026867881417274]","[0.0, 1.0]"
"[-0.05818898603320122, 0.15504342317581177, -0.0004826743097510189, -0.2749219834804535]","[1.0, 0.0]"
"[-0.055088117718696594, -0.04007163271307945, -0.005981113761663437, 0.01760866865515709]","[1.0, 0.0]"
"[-0.0558895505964756, -0.23510730266571045, -0.005628940649330616, 0.3083984851837158]","[0.0, 1.0]"
"[-0.060591693967580795, -0.039905596524477005, 0.0005390293663367629, 0.013945684768259525]","[0.0, 1.0]"
"[-0.06138980761170387, 0.15520861744880676, 0.0008179430733434856, -0.2785671353340149]","[1.0, 0.0]"
"[-0.058285634964704514, -0.0399249903857708, -0.004753399640321732, 0.014373669400811195]","[1.0, 0.0]"
"[-0.05908413603901863, -0.23497845232486725, -0.004465925972908735, 0.30555304884910583]","[0.0, 1.0]"
"[-0.06378370523452759, -0.039793144911527634, 0.0016451351111754775, 0.011465041898190975]","[0.0, 1.0]"
"[-0.0645795688033104, 0.1553051769733429, 0.0018744360422715545, -0.28069835901260376]","[1.0, 0.0]"
"[-0.06147346273064613, -0.03984346613287926, -0.003739531384781003, 0.012575156055390835]","[1.0, 0.0]"
"[-0.062270332127809525, -0.23491159081459045, -0.003488028421998024, 0.30407586693763733]","[0.0, 1.0]"
"[-0.06696856766939163, -0.039740100502967834, 0.0025934891309589148, 0.01029494870454073]","[0.0, 1.0]"
"[-0.06776336580514908, 0.15534456074237823, 0.0027993880212306976, -0.28156858682632446]","[1.0, 0.0]"
"[-0.06465647369623184, -0.0398172102868557, -0.0028319833800196648, 0.01199595257639885]","[1.0, 0.0]"
"[-0.06545282155275345, -0.2348984330892563, -0.002592064207419753, 0.30378401279449463]","[0.0, 1.0]"
"[-0.07015078514814377, -0.039739638566970825, 0.003483615815639496, 0.010284734889864922]","[0.0, 1.0]"
"[-0.07094558328390121, 0.15533217787742615, 0.0036893105134367943, -0.2812970280647278]","[1.0, 0.0]"
"[-0.06783893704414368, -0.03984219953417778, -0.0019366301130503416, 0.012547197751700878]","[1.0, 0.0]"
"[-0.06863578408956528, -0.23493632674217224, -0.0016856861766427755, 0.3046184778213501]","[0.0, 1.0]"
"[-0.07333450764417648, -0.03979039192199707, 0.004406683146953583, 0.011404390446841717]","[0.0, 1.0]"
"[-0.07413031905889511, 0.1552680879831314, 0.004634771030396223, -0.279884934425354]","[1.0, 0.0]"
"[-0.07102495431900024, -0.039919670671224594, -0.0009629274718463421, 0.014256187714636326]","[0.0, 1.0]"
"[-0.07182334363460541, 0.1552160680294037, -0.0006778037641197443, -0.2787303924560547]","[1.0, 0.0]"
"[-0.06871902197599411, -0.039896201342344284, -0.006252411752939224, 0.01373867318034172]","[1.0, 0.0]"
"[-0.06951694935560226, -0.2349279224872589, -0.005977638065814972, 0.3044423460960388]","[0.0, 1.0]"
"[-0.07421550899744034, -0.039721302688121796, 0.00011120874842163175, 0.009880226105451584]","[0.0, 1.0]"
"[-0.07500993460416794, 0.15539905428886414, 0.00030881326529197395, -0.2827676236629486]","[1.0, 0.0]"
"[-0.07190195471048355, -0.03972730040550232, -0.005346538964658976, 0.010012698359787464]","[1.0, 0.0]"
"[-0.0726964995265007, -0.23477217555046082, -0.005146285053342581, 0.30100393295288086]","[0.0, 1.0]"
"[-0.07739194482564926, -0.03957724571228027, 0.0008737939060665667, 0.006702437065541744]","[1.0, 0.0]"
"[-0.07818348705768585, -0.23471172153949738, 0.0010078427148982882, 0.29966092109680176]","[0.0, 1.0]"
"[-0.08287772536277771, -0.03960414603352547, 0.007001061458140612, 0.0072960262186825275]","[0.0, 1.0]"
"[-0.08366980403661728, 0.15541669726371765, 0.007146981544792652, -0.28316977620124817]","[1.0, 0.0]"
"[-0.08056147396564484, -0.03980645537376404, 0.0014835860347375274, 0.011758667416870594]","[0.0, 1.0]"
"[-0.08135759830474854, 0.15529419481754303, 0.0017187594203278422, -0.2804557979106903]","[1.0, 0.0]"
"[-0.07825171947479248, -0.039852239191532135, -0.0038903565146028996, 0.012768721207976341]","[0.0, 1.0]"
"[-0.0790487602353096, 0.1553252935409546, -0.0036349822767078876, -0.2811391055583954]","[1.0, 0.0]"
"[-0.0759422555565834, -0.03974462300539017, -0.009257764555513859, 0.010395136661827564]","[1.0, 0.0]"
"[-0.07673715054988861, -0.23473258316516876, -0.009049861691892147, 0.3001428246498108]","[0.0, 1.0]"
"[-0.0814317986369133, -0.03948282450437546, -0.003047005506232381, 0.0046195294708013535]","[1.0, 0.0]"
"[-0.08222145587205887, -0.23456093668937683, -0.0029546150472015142, 0.2963395416736603]","[0.0, 1.0]"
"[-0.08691267669200897, -0.039396997541189194, 0.0029721756000071764, 0.002726235892623663]","[1.0, 0.0]"
"[-0.08770061284303665, -0.23456144332885742, 0.003026700345799327, 0.29634544253349304]","[0.0, 1.0]"
"[-0.09239184111356735, -0.03948277235031128, 0.008953609503805637, 0.004618616309016943]","[0.0, 1.0]"
"[-0.09318149834871292, 0.15550963580608368, 0.009045981802046299, -0.2852259576320648]","[1.0, 0.0]"
"[-0.09007130563259125, -0.03974015638232231, 0.0033414624631404877, 0.010296240448951721]","[0.0, 1.0]"
"[-0.09086611121892929, 0.1553337126970291, 0.0035473874304443598, -0.28133055567741394]","[1.0, 0.0]"
"[-0.08775943517684937, -0.03983865678310394, -0.0020792235154658556, 0.012469100765883923]","[0.0, 1.0]"
"[-0.088556207716465, 0.15531304478645325, -0.0018298415234312415, -0.28086912631988525]","[1.0, 0.0]"
"[-0.0854499489068985, -0.039782751351594925, -0.007447224110364914, 0.011236119084060192]","[1.0, 0.0]"
"[-0.08624560385942459, -0.23479710519313812, -0.007222501561045647, 0.30156007409095764]","[0.0, 1.0]"
"[-0.09094154089689255, -0.03957296907901764, -0.0011912998743355274, 0.006608111318200827]","[0.0, 1.0]"
"[-0.09173300117254257, 0.1555660516023636, -0.0010591376340016723, -0.28645044565200806]","[1.0, 0.0]"
"[-0.08862168341875076, -0.03954078257083893, -0.006788146682083607, 0.005898247938603163]","[1.0, 0.0]"
"[-0.08941249549388885, -0.23456472158432007, -0.006670181639492512, 0.2964317202568054]","[0.0, 1.0]"
"[-0.09410379081964493, -0.03934832662343979, -0.0007415470900014043, 0.0016526193358004093]","[1.0, 0.0]"
"[-0.09489075839519501, -0.23445963859558105, -0.0007084947428666055, 0.2941014766693115]","[0.0, 1.0]"
"[-0.09957995265722275, -0.03932759165763855, 0.005173535086214542, 0.0011951951310038567]","[0.0, 1.0]"
"[-0.1003665030002594, 0.1557197868824005, 0.005197438877075911, -0.28985095024108887]","[1.0, 0.0]"
"[-0.09725210815668106, -0.03947589173913002, -0.0005995798273943365, 0.004466662183403969]","[0.0, 1.0]"
"[-0.09804162383079529, 0.1556546539068222, -0.0005102466093376279, -0.2884053885936737]","[1.0, 0.0]"
"[-0.09492853283882141, -0.039460018277168274, -0.006278354208916426, 0.004116577096283436]","[1.0, 0.0]"
"[-0.09571773558855057, -0.23449136316776276, -0.0061960224993526936, 0.29481202363967896]","[0.0, 1.0]"
"[-0.10040756314992905, -0.039281636476516724, -0.00029978237580507994, 0.0001814118295442313]","[1.0, 0.0]"
"[-0.10119319707155228, -0.23439928889274597, -0.00029615414678119123, 0.29276973009109497]","[0.0, 1.0]"
"[-0.10588117688894272, -0.03927311301231384, 0.005559240467846394, -6.576628948096186e-06]","[0.0, 1.0]"
"[-0.10666663944721222, 0.15576867759227753, 0.005559109151363373, -0.2909303307533264]","[1.0, 0.0]"
"[-0.10355126857757568, -0.0394321046769619, -0.00025949737755581737, 0.00350068393163383]","[0.0, 1.0]"
"[-0.10433991253376007, 0.15569356083869934, -0.00018948370416183025, -0.28926411271095276]","[1.0, 0.0]"
"[-0.10122603923082352, -0.03942568227648735, -0.005974765866994858, 0.0033590535167604685]","[1.0, 0.0]"
"[-0.10201455652713776, -0.2344614416360855, -0.00590758491307497, 0.2941508889198303]","[0.0, 1.0]"
"[-0.10670378059148788, -0.03925576061010361, -2.4566827050875872e-05, -0.00038932712050154805]","[0.0, 1.0]"
"[-0.10748890042304993, 0.15586654841899872, -3.2353367714677006e-05, -0.29308000206947327]","[1.0, 0.0]"
"[-0.1043715626001358, -0.03925494849681854, -0.005893953610211611, -0.0004072821466252208]","[1.0, 0.0]"
"[-0.10515666753053665, -0.23429188132286072, -0.005902098957449198, 0.29041022062301636]","[0.0, 1.0]"
"[-0.10984250158071518, -0.03908626735210419, -9.38947414397262e-05, -0.004128304775804281]","[1.0, 0.0]"
"[-0.11062423139810562, -0.23420687019824982, -0.00017646084597799927, 0.2885249853134155]","[0.0, 1.0]"
"[-0.11530836671590805, -0.03908240422606468, 0.005594038870185614, -0.004213580396026373]","[0.0, 1.0]"
"[-0.11609001457691193, 0.1559588760137558, 0.005509767681360245, -0.2951262891292572]","[1.0, 0.0]"
"[-0.11297083646059036, -0.03924119099974632, -0.00039275820017792284, -0.0007107651908881962]","[0.0, 1.0]"
"[-0.11375565826892853, 0.15588639676570892, -0.0004069735005032271, -0.2935175895690918]","[1.0, 0.0]"
"[-0.11063793301582336, -0.039229754358530045, -0.006277325097471476, -0.0009630409185774624]","[1.0, 0.0]"
"[-0.11142252385616302, -0.23426112532615662, -0.006296586245298386, 0.2897327244281769]","[0.0, 1.0]"
"[-0.1161077469587326, -0.03904995322227478, -0.0005019316449761391, -0.004929411690682173]","[1.0, 0.0]"
"[-0.11688874661922455, -0.23416469991207123, -0.000600519822910428, 0.28759509325027466]","[0.0, 1.0]"
"[-0.12157204002141953, -0.03903419151902199, 0.005151382181793451, -0.005277157295495272]","[0.0, 1.0]"
"[-0.1223527267575264, 0.15601350367069244, 0.005045839119702578, -0.2963303327560425]","[1.0, 0.0]"
"[-0.11923245340585709, -0.03918001428246498, -0.000880767242051661, -0.002060297876596451]","[0.0, 1.0]"
"[-0.12001605331897736, 0.15595455467700958, -0.0009219732019118965, -0.2950209975242615]","[1.0, 0.0]"
"[-0.11689696460962296, -0.03915423899888992, -0.00682239281013608, -0.0026289792731404305]","[1.0, 0.0]"
"[-0.11768005043268204, -0.23417767882347107, -0.006874972488731146, 0.2878936231136322]","[0.0, 1.0]"
"[-0.1223636046051979, -0.03895837068557739, -0.001117100240662694, -0.006949661765247583]","[1.0, 0.0]"
"[-0.123142771422863, -0.2340642809867859, -0.00125609349925071, 0.28538060188293457]","[0.0, 1.0]"
"[-0.12782405316829681, -0.038924440741539, 0.004451518412679434, -0.007698228117078543]","[0.0, 1.0]"
"[-0.1286025494337082, 0.15613338351249695, 0.004297554027289152, -0.29897332191467285]","[1.0, 0.0]"
"[-0.12547987699508667, -0.03904955834150314, -0.0016819126904010773, -0.00493813818320632]","[0.0, 1.0]"
"[-0.12626086175441742, 0.1560964733362198, -0.0017806753749027848, -0.29815125465393066]","[1.0, 0.0]"
"[-0.12313894182443619, -0.039000049233436584, -0.007743700407445431, -0.006030451972037554]","[1.0, 0.0]"
"[-0.12391894310712814, -0.23401008546352386, -0.007864309474825859, 0.28419920802116394]","[0.0, 1.0]"
"[-0.1285991370677948, -0.03877686336636543, -0.002180325100198388, -0.010953651741147041]","[1.0, 0.0]"
"[-0.1293746829032898, -0.23386748135089874, -0.002399398246780038, 0.2810405492782593]","[0.0, 1.0]"
"[-0.13405202329158783, -0.03871138393878937, 0.0032214128877967596, -0.012398162856698036]","[1.0, 0.0]"
"[-0.13482625782489777, -0.23387938737869263, 0.0029734496492892504, 0.2812994122505188]","[0.0, 1.0]"
"[-0.1395038515329361, -0.03879997506737709, 0.008599437773227692, -0.010444214567542076]","[0.0, 1.0]"
"[-0.1402798444032669, 0.15619760751724243, 0.008390553295612335, -0.30040156841278076]","[1.0, 0.0]"
"[-0.13715589046478271, -0.03904293477535248, 0.0023825226817280054, -0.0050842720083892345]","[0.0, 1.0]"
"[-0.1379367560148239, 0.15604476630687714, 0.002280837157741189, -0.2970145344734192]","[1.0, 0.0]"
"[-0.13481585681438446, -0.039109621196985245, -0.0036594534758478403, -0.0036131422966718674]","[0.0, 1.0]"
"[-0.1355980485677719, 0.15606461465358734, -0.003731716424226761, -0.29744842648506165]","[1.0, 0.0]"
"[-0.13247676193714142, -0.03900393843650818, -0.00968068465590477, -0.005944745149463415]","[1.0, 0.0]"
"[-0.13325683772563934, -0.23398572206497192, -0.009799580089747906, 0.2836681604385376]","[0.0, 1.0]"
"[-0.1379365473985672, -0.03872538357973099, -0.004126216750591993, -0.012089323252439499]","[1.0, 0.0]"
"[-0.13871105015277863, -0.2337879240512848, -0.004368002992123365, 0.2792888879776001]","[0.0, 1.0]"
"[-0.1433868110179901, -0.038603927940130234, 0.0012177745811641216, -0.01476849801838398]","[1.0, 0.0]"
"[-0.14415889978408813, -0.2337433248758316, 0.0009224046370945871, 0.27829840779304504]","[0.0, 1.0]"
"[-0.148833766579628, -0.038634542375802994, 0.0064883725717663765, -0.014093455858528614]","[0.0, 1.0]"
"[-0.14960645139217377, 0.15639375150203705, 0.006206503603607416, -0.3047221899032593]","[1.0, 0.0]"
"[-0.1464785784482956, -0.03881608694791794, 0.00011205994087504223, -0.010088351555168629]","[0.0, 1.0]"
"[-0.14725489914417267, 0.1563042551279068, -8.970709313871339e-05, -0.30273592472076416]","[1.0, 0.0]"
"[-0.14412881433963776, -0.0388164184987545, -0.006144425366073847, -0.010081286542117596]","[1.0, 0.0]"
"[-0.14490513503551483, -0.23384971916675568, -0.00634605111554265, 0.28065669536590576]","[0.0, 1.0]"
"[-0.1495821326971054, -0.03863781318068504, -0.0007329175132326782, -0.014020992442965508]","[1.0, 0.0]"
"[-0.15035489201545715, -0.23374924063682556, -0.0010133374016731977, 0.27843061089515686]","[0.0, 1.0]"
"[-0.15502987802028656, -0.03861285373568535, 0.004555274732410908, -0.014571759849786758]","[0.0, 1.0]"
"[-0.15580213069915771, 0.15644347667694092, 0.0042638396844267845, -0.3058139681816101]","[1.0, 0.0]"
"[-0.15267325937747955, -0.038738977164030075, -0.0018524399492889643, -0.01178938802331686]","[0.0, 1.0]"
"[-0.15344804525375366, 0.15640948712825775, -0.0020882277749478817, -0.30505621433258057]","[1.0, 0.0]"
"[-0.15031985938549042, -0.038682639598846436, -0.008189352229237556, -0.013032587245106697]","[1.0, 0.0]"
"[-0.1510935127735138, -0.2336861938238144, -0.00845000334084034, 0.2770552933216095]","[0.0, 1.0]"
"[-0.15576723217964172, -0.03844471648335457, -0.0029088975861668587, -0.018280740827322006]","[1.0, 0.0]"
"[-0.15653611719608307, -0.23352482914924622, -0.0032745124772191048, 0.2734829783439636]","[0.0, 1.0]"
"[-0.16120661795139313, -0.03835631161928177, 0.0021951470989733934, -0.020230937749147415]","[1.0, 0.0]"
"[-0.1619737446308136, -0.23350967466831207, 0.0017905283020809293, 0.2731437683105469]","[0.0, 1.0]"
"[-0.16664394736289978, -0.03841331601142883, 0.007253403775393963, -0.018973877653479576]","[0.0, 1.0]"
"[-0.16741220653057098, 0.1566038727760315, 0.006873926147818565, -0.30935946106910706]","[1.0, 0.0]"
"[-0.16428013145923615, -0.03861534595489502, 0.0006867367192171514, -0.01451665349304676]","[0.0, 1.0]"
"[-0.16505244374275208, 0.15649674832820892, 0.00039640365866944194, -0.3069828152656555]","[1.0, 0.0]"
"[-0.16192249953746796, -0.03863085061311722, -0.005743253044784069, -0.014174911193549633]","[1.0, 0.0]"
"[-0.16269512474536896, -0.2336699664592743, -0.006026750896126032, 0.27669042348861694]","[0.0, 1.0]"
"[-0.16736851632595062, -0.038462553173303604, -0.0004929424612782896, -0.01788722351193428]","[0.0, 1.0]"
"[-0.16813777387142181, 0.15666645765304565, -0.000850686919875443, -0.3107256293296814]","[1.0, 0.0]"
"[-0.1650044322013855, -0.03844335675239563, -0.00706519978120923, -0.018311114981770515]","[1.0, 0.0]"
"[-0.16577330231666565, -0.23346327245235443, -0.007431421894580126, 0.27213430404663086]","[0.0, 1.0]"
"[-0.17044256627559662, -0.03823607787489891, -0.0019887357484549284, -0.0228832196444273]","[1.0, 0.0]"
"[-0.17120729386806488, -0.23332944512367249, -0.002446400234475732, 0.2691715657711029]","[0.0, 1.0]"
"[-0.17587387561798096, -0.03817267343401909, 0.0029370314441621304, -0.024281956255435944]","[0.0, 1.0]"
"[-0.17663733661174774, 0.15690703690052032, 0.002451392123475671, -0.31603676080703735]","[1.0, 0.0]"
"[-0.173499196767807, -0.038249749690294266, -0.0038693430833518505, -0.022581767290830612]","[1.0, 0.0]"
"[-0.17426419258117676, -0.23331598937511444, -0.004320978652685881, 0.2688778340816498]","[0.0, 1.0]"
"[-0.17893050611019135, -0.038132648915052414, 0.0010565781267359853, -0.02516482211649418]","[1.0, 0.0]"
"[-0.17969316244125366, -0.23326973617076874, 0.0005532816285267472, 0.2678512930870056]","[0.0, 1.0]"
"[-0.18435855209827423, -0.0381556861102581, 0.005910307168960571, -0.02465708740055561]","[0.0, 1.0]"
"[-0.18512167036533356, 0.15688100457191467, 0.005417165346443653, -0.3154694139957428]","[1.0, 0.0]"
"[-0.1819840520620346, -0.03831768408417702, -0.0008922225097194314, -0.021083015948534012]","[0.0, 1.0]"
"[-0.182750403881073, 0.15681704878807068, -0.0013138828799128532, -0.31404730677604675]","[1.0, 0.0]"
"[-0.17961406707763672, -0.038286156952381134, -0.007594828959554434, -0.021779034286737442]","[1.0, 0.0]"
"[-0.18037979304790497, -0.2332983762025833, -0.008030409924685955, 0.2684980034828186]","[0.0, 1.0]"
"[-0.1850457489490509, -0.038062743842601776, -0.0026604500599205494, -0.026706920936703682]","[1.0, 0.0]"
"[-0.185807004570961, -0.23314644396305084, -0.0031945884693413973, 0.26513540744781494]","[0.0, 1.0]"
"[-0.19046993553638458, -0.037979040294885635, 0.0021081198938190937, -0.028553398326039314]","[1.0, 0.0]"
"[-0.19122952222824097, -0.23313115537166595, 0.001537051983177662, 0.26479393243789673]","[0.0, 1.0]"
"[-0.19589214026927948, -0.03803118318319321, 0.006832930259406567, -0.0274038128554821]","[0.0, 1.0]"
"[-0.19665277004241943, 0.1569921225309372, 0.006284853909164667, -0.31792306900024414]","[1.0, 0.0]"
"[-0.1935129165649414, -0.03821878135204315, -7.360721792792901e-05, -0.023264765739440918]","[0.0, 1.0]"
"[-0.1942773014307022, 0.1569042205810547, -0.0005389025318436325, -0.31597092747688293]","[1.0, 0.0]"
"[-0.19113922119140625, -0.03821004554629326, -0.006858320906758308, -0.02345798909664154]","[1.0, 0.0]"
"[-0.19190341234207153, -0.23323297500610352, -0.007327480707317591, 0.26705318689346313]","[0.0, 1.0]"
"[-0.1965680718421936, -0.0380072183907032, -0.001986416755244136, -0.02793184109032154]","[1.0, 0.0]"
"[-0.19732822477817535, -0.23310062289237976, -0.002545053604990244, 0.26412367820739746]","[0.0, 1.0]"
"[-0.20199023187160492, -0.03794243931770325, 0.0027374201454222202, -0.02936088666319847]","[0.0, 1.0]"
"[-0.2027490884065628, 0.15714015066623688, 0.0021502026356756687, -0.3211788833141327]","[1.0, 0.0]"
"[-0.1996062844991684, -0.03801235929131508, -0.004273375030606985, -0.027818631380796432]","[1.0, 0.0]"
"[-0.2003665268421173, -0.23307277262210846, -0.004829747602343559, 0.2635129392147064]","[0.0, 1.0]"
"[-0.2050279825925827, -0.03788221254944801, 0.00044051132863387465, -0.030689416453242302]","[0.0, 1.0]"
"[-0.2057856321334839, 0.15723341703414917, -0.00017327701789326966, -0.32323333621025085]","[1.0, 0.0]"
"[-0.20264095067977905, -0.03788606449961662, -0.00663794344291091, -0.030605047941207886]","[1.0, 0.0]"
"[-0.2033986747264862, -0.23291219770908356, -0.007250044494867325, 0.25997617840766907]","[0.0, 1.0]"
"[-0.20805692672729492, -0.037687502801418304, -0.002050521085038781, -0.03498467430472374]","[1.0, 0.0]"
"[-0.20881067216396332, -0.23277999460697174, -0.0027502146549522877, 0.2570505738258362]","[0.0, 1.0]"
"[-0.21346627175807953, -0.03761887922883034, 0.0023907970171421766, -0.036498527973890305]","[1.0, 0.0]"
"[-0.2142186462879181, -0.2327750325202942, 0.0016608264995738864, 0.25693777203559875]","[0.0, 1.0]"
"[-0.21887415647506714, -0.03767683357000351, 0.0067995814606547356, -0.035220853984355927]","[0.0, 1.0]"
"[-0.21962769329547882, 0.1573469489812851, 0.006095164455473423, -0.3257507085800171]","[1.0, 0.0]"
"[-0.21648074686527252, -0.03786124661564827, -0.00041984967538155615, -0.03115188144147396]","[0.0, 1.0]"
"[-0.21723797917366028, 0.15726672112941742, -0.0010428873356431723, -0.32396724820137024]","[1.0, 0.0]"
"[-0.21409264206886292, -0.03784036263823509, -0.007522232364863157, -0.03161338344216347]","[1.0, 0.0]"
"[-0.21484944224357605, -0.23285363614559174, -0.008154500275850296, 0.25868675112724304]","[0.0, 1.0]"
"[-0.21950651705265045, -0.03761622682213783, -0.002980765188112855, -0.036557041108608246]","[1.0, 0.0]"
"[-0.22025884687900543, -0.2326953113079071, -0.0037119060289114714, 0.2551839351654053]","[0.0, 1.0]"
