observation,action
"[-0.130508154630661, -0.9914472103118896, -1.8638626337051392]",[-2.9634204]
"[-0.27275350689888, -0.9620839357376099, -2.9074480533599854]",[-9.13883]
"[-0.4552958309650421, -0.8903402090072632, -3.929011106491089]",[-11.294154]
"[-0.6575353145599365, -0.7534236907958984, -4.896766185760498]",[-10.554787]
"[-0.8445019125938416, -0.5355525016784668, -5.761834144592285]",[-8.537009]
"[-0.9708637595176697, -0.23963214457035065, -6.463498592376709]",[-5.8962345]
"[-0.9944742918014526, 0.10498039424419403, -6.943222522735596]",[-4.082807]
"[-0.8947647213935852, 0.44653788208961487, -7.154361724853516]",[-1.9324983]
"[-0.6961635947227478, 0.7178831696510315, -6.757290840148926]",[0.41445214]
"[-0.45585691928863525, 0.8900530934333801, -5.93409538269043]",[1.898553]
"[-0.22146724164485931, 0.9751678109169006, -5.00031852722168]",[1.7749144]
"[-0.010458173230290413, 0.9999452829360962, -4.257209300994873]",[0.07822282]
"[0.17893525958061218, 0.9838608503341675, -3.8072502613067627]",[-2.4075513]
"[0.3413679301738739, 0.939929723739624, -3.369354486465454]",[-2.3781457]
"[0.4764321744441986, 0.8792112469673157, -2.964407205581665]",[-2.124558]
"[0.5865902304649353, 0.8098838925361633, -2.604998826980591]",[-2.3815851]
"[0.6755581498146057, 0.7373067140579224, -2.297585964202881]",[-2.5659852]
"[0.7472749352455139, 0.66451495885849, -2.0446057319641113]",[-2.6817138]
"[0.8043290972709656, 0.5941840410232544, -1.8118752241134644]",[-1.7710379]
"[0.8468754291534424, 0.5317913293838501, -1.5107290744781494]",[-0.9632792]
"[0.8774734139442444, 0.47962531447410583, -1.2097339630126953]",[-0.65232235]
"[0.8995846509933472, 0.4367464780807495, -0.9649772047996521]",[-0.7664146]
"[0.9163985252380371, 0.4002670347690582, -0.8034113645553589]",[-1.1066267]
"[0.9301380515098572, 0.3672100305557251, -0.7160099148750305]",[-1.4186589]
"[0.9418835043907166, 0.3359396457672119, -0.668100893497467]",[-1.5166566]
"[0.952170193195343, 0.30556821823120117, -0.6413507461547852]",[-1.501364]
"[0.9612676501274109, 0.27561667561531067, -0.6260794997215271]",[-1.4260329]
"[0.96931391954422, 0.24582630395889282, -0.6171821355819702]",[-1.3187675]
"[0.9763587117195129, 0.2161564826965332, -0.6099181771278381]",[-1.1807052]
"[0.9819405674934387, 0.18918964266777039, -0.5507868528366089]",[-0.68657357]
"[0.9858685731887817, 0.16752076148986816, -0.44044941663742065]",[-0.21036541]
"[0.9884404540061951, 0.15160955488681793, -0.3223579525947571]",[-0.05032741]
"[0.9900647401809692, 0.14061222970485687, -0.22233371436595917]",[-0.09121942]
"[0.99116450548172, 0.13263823091983795, -0.1609901785850525]",[-0.29410428]
"[0.9919922947883606, 0.12629859149456024, -0.1278691291809082]",[-0.44238418]
"[0.9926230311393738, 0.12124169617891312, -0.10192170739173889]",[-0.4585101]
"[0.9931087493896484, 0.11719660460948944, -0.08148299157619476]",[-0.46995038]
"[0.9934853315353394, 0.11395999789237976, -0.06516897678375244]",[-0.47722298]
"[0.9937790632247925, 0.11136964708566666, -0.052139002829790115]",[-0.48293346]
"[0.994009256362915, 0.10929612815380096, -0.04172505810856819]",[-0.48742193]
"[0.9941903352737427, 0.10763604938983917, -0.03339872136712074]",[-0.49097174]
"[0.9943333864212036, 0.1063067615032196, -0.026739072054624557]",[-0.49378258]
"[0.9944466352462769, 0.1052422747015953, -0.021409882232546806]",[-0.4960059]
"[0.9945364594459534, 0.1043897420167923, -0.01714508794248104]",[-0.49777943]
"[0.9946079254150391, 0.10370693355798721, -0.013730802573263645]",[-0.4991868]
"[0.9946647882461548, 0.10316001623868942, -0.01099731121212244]",[-0.5003114]
"[0.9947100877761841, 0.1027219146490097, -0.00880881492048502]",[-0.5012101]
"[0.9947462677955627, 0.1023709774017334, -0.007055905181914568]",[-0.5019235]
"[0.9947751760482788, 0.10208984464406967, -0.005652206484228373]",[-0.5024969]
"[0.9947982430458069, 0.10186464339494705, -0.004527653101831675]",[-0.5029522]
"[0.9948167204856873, 0.10168423503637314, -0.0036271207500249147]",[-0.5033197]
"[0.9948315024375916, 0.10153970867395401, -0.0029055478516966105]",[-0.5036107]
"[0.9948433041572571, 0.10142391175031662, -0.0023278456646949053]",[-0.5038472]
"[0.9948527216911316, 0.10133116692304611, -0.001864542136900127]",[-0.5040309]
"[0.9948602914810181, 0.1012568399310112, -0.0014942234847694635]",[-0.50418705]
"[0.9948663711547852, 0.10119729489088058, -0.0011971379863098264]",[-0.50430363]
"[0.994871199131012, 0.10114958882331848, -0.0009589302353560925]",[-0.5043984]
"[0.9948751330375671, 0.10111137479543686, -0.0007682280847802758]",[-0.5044766]
"[0.9948782324790955, 0.1010807603597641, -0.0006154493312351406]",[-0.50453836]
"[0.994880735874176, 0.10105623304843903, -0.000493052473757416]",[-0.5045878]
"[0.9948827028274536, 0.10103659331798553, -0.00039489762275479734]",[-0.5046268]
"[0.9948843121528625, 0.10102085024118423, -0.00031650031451135874]",[-0.5046603]
"[0.9948855638504028, 0.10100822895765305, -0.0002536571701057255]",[-0.5046853]
"[0.9948866367340088, 0.10099811851978302, -0.00020329949620645493]",[-0.5047054]
"[0.9948874115943909, 0.10099002718925476, -0.00016264550504274666]",[-0.50471956]
"[0.9948880672454834, 0.10098353773355484, -0.00013047351967543364]",[-0.50473565]
"[0.9948886036872864, 0.10097833722829819, -0.00010443885548738763]",[-0.5047441]
"[0.9948890209197998, 0.1009741723537445, -8.373114542337134e-05]",[-0.50475365]
"[0.9948893785476685, 0.10097084194421768, -6.700560334138572e-05]",[-0.5047594]
"[0.9948896765708923, 0.10096817463636398, -5.361142393667251e-05]",[-0.5047649]
"[0.9948898553848267, 0.10096602886915207, -4.31561675213743e-05]",[-0.5047712]
"[0.994890034198761, 0.10096432268619537, -3.434676182223484e-05]",[-0.5047714]
"[0.9948902130126953, 0.10096295177936554, -2.7560852686292492e-05]",[-0.50477636]
"[0.9948902726173401, 0.10096185654401779, -2.197307003370952e-05]",[-0.5047775]
"[0.9948903918266296, 0.10096095502376556, -1.812595837691333e-05]",[-0.50478363]
"[0.9948904514312744, 0.10096023976802826, -1.428454379492905e-05]",[-0.50477916]
"[0.9948905110359192, 0.1009596735239029, -1.152144523075549e-05]",[-0.5047828]
"[0.994890570640564, 0.10095922648906708, -8.973617696028668e-06]",[-0.50478137]
"[0.9948906302452087, 0.10095886141061783, -7.234437362058088e-06]",[-0.5047845]
"[0.9948906302452087, 0.10095857828855515, -5.765162313764449e-06]",[-0.5047845]
"[0.9948906302452087, 0.10095833986997604, -4.7613161768822465e-06]",[-0.5047862]
"[0.9948906898498535, 0.10095815360546112, -3.738411578524392e-06]",[-0.5047849]
"[0.9948906898498535, 0.10095799714326859, -3.0963799417804694e-06]",[-0.5047865]
"[0.9948906898498535, 0.10095789283514023, -2.1317753180483123e-06]",[-0.5047836]
"[0.9948906898498535, 0.10095780342817307, -1.8278489051226643e-06]",[-0.50478745]
"[0.9948906898498535, 0.1009577289223671, -1.4490656212728936e-06]",[-0.5047865]
"[0.9948907494544983, 0.10095766186714172, -1.45515036820143e-06]",[-0.5047887]
"[0.9948907494544983, 0.10095761716365814, -8.9861634933186e-07]",[-0.5047846]
"[0.9948907494544983, 0.10095757246017456, -8.762873449086328e-07]",[-0.5047879]
"[0.9948907494544983, 0.10095754265785217, -5.200826080908882e-07]",[-0.5047855]
"[0.9948907494544983, 0.10095752775669098, -2.7268833946436644e-07]",[-0.5047861]
"[0.9948907494544983, 0.10095751285552979, -3.3945130439860804e-07]",[-0.5047881]
"[0.9948907494544983, 0.10095750540494919, -1.2383564751416998e-07]",[-0.50478613]
"[0.9948907494544983, 0.100957490503788, -2.9729008588219585e-07]",[-0.5047887]
"[0.9948907494544983, 0.100957490503788, -6.162316878999263e-08]",[-0.5047859]
"[0.9948907494544983, 0.1009574830532074, -1.4117971147697972e-07]",[-0.504788]
"[0.9948907494544983, 0.1009574830532074, -2.930811504597841e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574756026268, -1.3310668123267533e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574756026268, -2.72945186452489e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574681520462, -1.3707739299206878e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574681520462, -3.7397690277884976e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574607014656, -4.640159190216764e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, -3.4924831915361665e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.01206400826959e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -9.211751361704046e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -5.8053505114230575e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -1.96541769525993e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -1.7750899417023902e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.6509881461956866e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.5884820570022384e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.585239672863281e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.6411402015137355e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.7582689082473735e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.9409958085248036e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.196138204624276e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 1.0430635910552155e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.3211805689225e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.184235180559881e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 7.779675570418476e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.6397517061127473e-08]",[-0.504788]
"[0.9948907494544983, 0.10095745325088501, -2.4288276279094134e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.308519242433249e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.2743380512224576e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.3250088077020337e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.462421910820467e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.6917041040519507e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 5.548692172396841e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.8221440235020054e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.232016940861286e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 1.9710075349621548e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.724230334180902e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.11473680578456e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.733373680845034e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, -3.12561390103383e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -4.160516198226105e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, 1.377709751837486e-10]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -4.752112303663125e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -7.545985170054337e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -5.725934215661255e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -1.9701989373288598e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -1.864247245464412e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.8278475621968937e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.859641862722583e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -1.9608165757745155e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.1351461043650488e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.389134579061647e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 8.440208532078941e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.1086654078981155e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.526597300966387e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 2.28463825635572e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 6.068611924092693e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.50271729796259e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 3.60315013381296e-08]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, 4.4142890232024e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 7.178257277473676e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -2.3069400612030222e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -6.513787553785733e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.5858435631344037e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -2.3048933428526652e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.3401655962752557e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574607014656, -3.540742099517047e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574607014656, -4.540763498539491e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, -3.457750752389188e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.104383760112796e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.1127323062964933e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -6.103292093939672e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -2.380858710182565e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.323530168268917e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.3528889059321045e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.4700302247993022e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.6793243179668025e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 5.876988673492178e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.876648335676691e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.310229221957343e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 2.0758461616310342e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.859606488911595e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.285700493435797e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.94630415409847e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, -2.862772596756713e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -3.83795821790045e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, 4.080859206112564e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -4.2713413250794474e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.6942902636429835e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.014534565361828e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.1060274474061771e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -6.17948145986702e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -2.5427848271419862e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.577234603506895e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.707836621596016e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.9394639611268758e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 2.955208966426426e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.5415311572251085e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 6.919670170191239e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 1.6152741366681767e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.3118384357730974e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 5.6303001372270955e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.158819587653852e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.91711434797071e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, -2.7953603876085253e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -7.24770714555234e-08]",[-0.5047876]
"[0.22334398329257965, -0.974739670753479, -1.3211920261383057]",[10.846356]
"[0.1371973305940628, -0.9905437231063843, -1.7522468566894531]",[5.4456735]
"[0.012427980080246925, -0.9999227523803711, -2.5040626525878906]",[-0.05938696]
"[-0.16452057659626007, -0.9863736629486084, -3.554004669189453]",[-5.6876426]
"[-0.3847723603248596, -0.9230114817619324, -4.593784809112549]",[-9.713825]
"[-0.6243220567703247, -0.7811670303344727, -5.586043834686279]",[-10.754493]
"[-0.8403124213218689, -0.5421023964881897, -6.471919059753418]",[-8.130692]
"[-0.9771866798400879, -0.21238228678703308, -7.17849588394165]",[-4.9801826]
"[-0.9859417080879211, 0.16708947718143463, -7.637782573699951]",[-3.0299592]
"[-0.8532437086105347, 0.5215123891830444, -7.614912509918213]",[-0.6829819]
"[-0.6226699948310852, 0.7824845314025879, -7.00046968460083]",[1.4887234]
"[-0.35832205414772034, 0.9335980415344238, -6.1136064529418945]",[2.6496048]
"[-0.11057303100824356, 0.9938679933547974, -5.113408088684082]",[2.549458]
"[0.10267024487257004, 0.9947154521942139, -4.273021697998047]",[0.63323504]
"[0.2899162173271179, 0.9570520520210266, -3.825756311416626]",[-1.9918088]
"[0.4447767734527588, 0.8956414461135864, -3.335714340209961]",[-1.5183142]
"[0.5713632702827454, 0.8206972479820251, -2.944819927215576]",[-1.8722438]
"[0.6740152835845947, 0.7387174367904663, -2.6292970180511475]",[-2.0456607]
"[0.7567936778068542, 0.6536538600921631, -2.3752589225769043]",[-2.1009674]
"[0.8213909268379211, 0.5703656077384949, -2.1090316772460938]",[-1.493421]
"[0.8686591386795044, 0.4954102039337158, -1.7728787660598755]",[-0.610809]
"[0.9013969898223877, 0.4329935908317566, -1.4099156856536865]",[-0.05729692]
"[0.9241576790809631, 0.3820112347602844, -1.1167916059494019]",[-0.21080762]
"[0.9402890205383301, 0.3403771221637726, -0.8930737972259521]",[-0.41860384]
"[0.9525240659713745, 0.30446329712867737, -0.7588602900505066]",[-0.80712885]
"[0.9624224901199341, 0.2715565264225006, -0.6872989535331726]",[-1.0452411]
"[0.9707262516021729, 0.24018853902816772, -0.6489980816841125]",[-1.1024436]
"[0.9776977300643921, 0.21001692116260529, -0.619356095790863]",[-1.0033295]
"[0.9829798936843872, 0.18371324241161346, -0.5365918874740601]",[-0.49832302]
"[0.9865853190422058, 0.16324660181999207, -0.41564318537712097]",[-0.11224162]
"[0.9889082908630371, 0.14852741360664368, -0.2980300188064575]",[-0.03214519]
"[0.990361213684082, 0.13850882649421692, -0.20246882736682892]",[-0.10556238]
"[0.9913867115974426, 0.1309669464826584, -0.1522260308265686]",[-0.35759223]
"[0.9921606779098511, 0.12496870011091232, -0.12095957249403]",[-0.44639164]
"[0.9927523732185364, 0.1201779842376709, -0.09654239565134048]",[-0.4620623]
"[0.9932087659835815, 0.11634558439254761, -0.07718974351882935]",[-0.47187227]
"[0.9935632348060608, 0.11327895522117615, -0.061740901321172714]",[-0.47873563]
"[0.9938399791717529, 0.11082451790571213, -0.049399785697460175]",[-0.48412067]
"[0.9940571188926697, 0.10885971784591675, -0.039535269141197205]",[-0.48835915]
"[0.9942281246185303, 0.10728660970926285, -0.03164757043123245]",[-0.49171394]
"[0.9943632483482361, 0.10602695494890213, -0.0253375843167305]",[-0.49436647]
"[0.9944702982902527, 0.10501818358898163, -0.02028864249587059]",[-0.49647516]
"[0.9945552945137024, 0.104210264980793, -0.016247626394033432]",[-0.49815083]
"[0.9946228861808777, 0.10356317460536957, -0.013012117706239223]",[-0.49948126]
"[0.9946767091751099, 0.10304485261440277, -0.010422212071716785]",[-0.50054985]
"[0.9947196245193481, 0.10262966901063919, -0.00834792573004961]",[-0.5013957]
"[0.994753897190094, 0.10229708254337311, -0.006686941254884005]",[-0.50207514]
"[0.9947812557220459, 0.1020306646823883, -0.005356364883482456]",[-0.5026149]
"[0.9948031306266785, 0.10181723535060883, -0.004291020333766937]",[-0.50305104]
"[0.9948205947875977, 0.10164625197649002, -0.0034375088289380074]",[-0.5033961]
"[0.9948346018791199, 0.10150928050279617, -0.0027536035049706697]",[-0.5036719]
"[0.9948458075523376, 0.10139954835176468, -0.0022061397321522236]",[-0.50389665]
"[0.994854748249054, 0.10131162405014038, -0.0017674703849479556]",[-0.50407326]
"[0.994861900806427, 0.10124120116233826, -0.0014158401172608137]",[-0.5042139]
"[0.9948676228523254, 0.10118477791547775, -0.0011342058423906565]",[-0.5043284]
"[0.9948722720146179, 0.10113956034183502, -0.0009090478997677565]",[-0.50442284]
"[0.9948759078979492, 0.10110332816839218, -0.0007283007726073265]",[-0.5044928]
"[0.994878888130188, 0.10107433050870895, -0.0005830576992593706]",[-0.5045484]
"[0.9948812127113342, 0.10105108469724655, -0.00046730987378396094]",[-0.5046]
"[0.994883120059967, 0.10103246569633484, -0.00037419996806420386]",[-0.5046347]
"[0.9948846697807312, 0.1010175421833992, -0.00030000388505868614]",[-0.5046677]
"[0.9948858618736267, 0.10100559890270233, -0.00024014750670176]",[-0.5046887]
"[0.9948868155479431, 0.10099601745605469, -0.00019255865481682122]",[-0.50471073]
"[0.9948875904083252, 0.10098835080862045, -0.0001541923120385036]",[-0.5047243]
"[0.9948882460594177, 0.1009821966290474, -0.00012368863099254668]",[-0.5047384]
"[0.9948887228965759, 0.10097727179527283, -9.907806816045195e-05]",[-0.5047469]
"[0.9948891401290894, 0.10097332298755646, -7.926365651655942e-05]",[-0.50475425]
"[0.9948894381523132, 0.10097016394138336, -6.356872472679242e-05]",[-0.504762]
"[0.9948897361755371, 0.10096762329339981, -5.10858662892133e-05]",[-0.5047676]
"[0.9948899149894714, 0.10096559673547745, -4.074139360454865e-05]",[-0.50476915]
"[0.9948900938034058, 0.10096397250890732, -3.266793646616861e-05]",[-0.50477415]
"[0.9948902130126953, 0.10096267610788345, -2.6063604309456423e-05]",[-0.5047758]
"[0.9948903322219849, 0.10096163302659988, -2.0914461856591515e-05]",[-0.50477904]
"[0.9948903918266296, 0.10096079111099243, -1.687641088210512e-05]",[-0.50478125]
"[0.9948904514312744, 0.10096010565757751, -1.3789855074719526e-05]",[-0.5047834]
"[0.9948905110359192, 0.10095956921577454, -1.0878030479943845e-05]",[-0.5047811]
"[0.994890570640564, 0.10095912963151932, -8.729675755603239e-06]",[-0.5047835]
"[0.9948906302452087, 0.10095880180597305, -6.6298493948124815e-06]",[-0.50478166]
"[0.9948906302452087, 0.10095852613449097, -5.501568466570461e-06]",[-0.5047865]
"[0.9948906302452087, 0.10095830261707306, -4.498076577874599e-06]",[-0.50478595]
"[0.9948906898498535, 0.10095811635255814, -3.724984935615794e-06]",[-0.5047864]
"[0.9948906898498535, 0.10095798969268799, -2.5633657969592605e-06]",[-0.50478286]
"[0.9948906898498535, 0.10095788538455963, -2.087467692035716e-06]",[-0.5047868]
"[0.9948906898498535, 0.10095780342817307, -1.7520343362775748e-06]",[-0.5047872]
"[0.9948906898498535, 0.1009577289223671, -1.428322548235883e-06]",[-0.50478685]
"[0.9948907494544983, 0.10095765441656113, -1.452942228752363e-06]",[-0.5047888]
"[0.9948907494544983, 0.10095761716365814, -8.969793157120876e-07]",[-0.5047846]
"[0.9948907494544983, 0.10095757246017456, -8.751603672862984e-07]",[-0.5047879]
"[0.9948907494544983, 0.10095754265785217, -5.194236223360349e-07]",[-0.5047855]
"[0.9948907494544983, 0.10095752775669098, -2.7247270395491796e-07]",[-0.5047861]
"[0.9948907494544983, 0.10095751285552979, -3.3967100421250507e-07]",[-0.5047881]
"[0.9948907494544983, 0.10095750540494919, -1.2449892494714732e-07]",[-0.50478613]
"[0.9948907494544983, 0.100957490503788, -2.9842163939974853e-07]",[-0.5047887]
"[0.9948907494544983, 0.100957490503788, -6.326523305233422e-08]",[-0.5047859]
"[0.9948907494544983, 0.1009574830532074, -1.4339354947878746e-07]",[-0.504788]
"[0.9948907494544983, 0.1009574830532074, -3.217632027485706e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574756026268, -1.3673626142463036e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574756026268, -3.182088548214779e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574681520462, -1.4266942116591963e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574607014656, -1.1578958236668768e-07]",[-0.50478715]
"[0.9948907494544983, 0.10095745325088501, -7.53482680693196e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 5.168888961293305e-08]",[-0.50478643]
"[0.9948907494544983, 0.1009574607014656, 5.548472259420123e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.13505974911277e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.950536857175393e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, -2.7035083505211333e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -7.093999698781772e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 1.507293347913219e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, 2.5128814584718384e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -5.620285747909293e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 6.179849521004144e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 2.117291764136553e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 3.498144351965493e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, -1.6448164785742847e-07]",[-0.5047887]
"[0.9948907494544983, 0.1009574607014656, -6.609760561104849e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574681520462, 1.5499020378229034e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, 6.351182690877977e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -5.264391589321349e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, -6.3147171935895585e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -6.750946823785853e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 1.548794017480759e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, 7.537316548678064e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -5.0116597094529425e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, -2.3519226566293128e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574681520462, -6.19633553355925e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 5.492739418855308e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 1.2934856741253498e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 2.5069077480566193e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 2.3757988909522965e-09]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, -5.5991627334606164e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 6.236592042796474e-08]",[-0.50478655]
